Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
2800-1332,2800,1332,56409,31104,56369,31108,1,64,280,0.08,437.57,20.9,9.46,25.21,39.98,91.45,91.45,0,0,0.36,19.23,1.58,4.14,5.96,7.08,19.67,4.42,10.27,18.74,0.204920722,0.36,19.23,1.58,4.14,5.96,7.08,19.67,4.42,10.27,18.74,20.49207217,62.44,10.27,8.147826087,62.44,10.27,18.74,62.44,10.27,8.147826087,62.44,10.27,18.74,0,0,AM,"LineString (56409 31104, 56369 31108)"
2668-1332,2668,1332,56359,31036,56369,31108,1,96,750,0,1666.37,26.81,1.55,29.68,90.98,446.82,446.82,0,2,0.09,189.05,2.35,24.83,11.58,9.55,103.23,7.23,54.98,41.93,0.09384092,0.09,189.05,2.35,24.83,11.58,9.55,103.23,7.23,54.98,41.93,9.384092028,347.91,54.98,18.23043478,347.91,54.98,41.93,347.91,54.98,18.23043478,347.91,54.98,41.93,1,2,AM,"LineString (56359 31036, 56369 31108)"
2686-1332,2686,1332,56288,31132,56369,31108,1,48,850,0.01,402.87,2.83,9.17,72.92,41.96,11.39,11.39,0,0,0.01,4.65,0.03,0.83,0.24,0.13,3.37,0.16,1.67,0.29,0.025460931,0.01,4.65,0.03,0.83,0.24,0.13,3.37,0.16,1.67,0.29,2.546093064,9.42,1.67,0.126086957,9.42,1.67,0.29,9.42,1.67,0.126086957,9.42,1.67,0.29,0,0,AM,"LineString (56288 31132, 56369 31108)"
2668-1333,2668,1333,56359,31036,56358,31032,1,96,37,0,1660.16,31.96,1.59,2.98,44.69,530.65,530.65,0,0,1.36,160.95,2.69,39,14.48,9.75,123.08,7.77,82.31,89.27,0.168227645,1.36,160.95,2.69,39,14.48,9.75,123.08,7.77,82.31,89.27,16.82276453,359.08,82.31,38.81304348,359.08,82.31,89.27,359.08,82.31,38.81304348,359.08,82.31,89.27,0,0,AM,"LineString (56359 31036, 56358 31032)"
2659-1333,2659,1333,56545,30920,56358,31032,1,80,2200,0.05,423.15,13.6,9.29,108.29,73.13,57.56,57.56,0,0,1.01,31.61,0.58,1.64,1.58,3.28,6.99,1.65,8.74,0.49,0.008512856,1.01,31.61,0.58,1.64,1.58,3.28,6.99,1.65,8.74,0.49,0.851285615,48.34,8.74,0.213043478,48.34,8.74,0.49,48.34,8.74,0.213043478,48.34,8.74,0.49,0,0,AM,"LineString (56545 30920, 56358 31032)"
2665-1333,2665,1333,56335,30847,56358,31032,1,96,1900,0,1730,23.52,2.91,74.16,92.24,406.86,406.86,17,0,0.13,163.68,2.38,22.95,11.43,9.68,95.13,7.15,52.41,41.93,0.103057563,0.13,163.68,2.38,22.95,11.43,9.68,95.13,7.15,52.41,41.93,10.30575628,312.53,52.41,18.23043478,312.53,52.41,41.93,312.53,52.41,18.23043478,312.53,52.41,41.93,0,0,AM,"LineString (56335 30847, 56358 31032)"
1336-1334,1336,1334,56189,31112,56198,31047,1,48,650,0,1571.04,16.42,1.37,50.12,46.69,257.95,257.95,31,0,0.51,106.22,0.74,20.41,4.51,3.45,91.79,3.91,21.94,4.47,0.01732894,0.51,106.22,0.74,20.41,4.51,3.45,91.79,3.91,21.94,4.47,1.732893972,231.54,21.94,1.943478261,231.54,21.94,4.47,231.54,21.94,1.943478261,231.54,21.94,4.47,0,0,AM,"LineString (56189 31112, 56198 31047)"
2851-1334,2851,1334,56233,31053,56198,31047,1,48,370,0.01,1219.56,5.51,1.9,29.65,44.93,67.23,67.23,0,0,1.05,33.72,0.89,2.02,1.72,4.86,9.44,1.79,9.83,1.9,0.028261193,1.05,33.72,0.89,2.02,1.72,4.86,9.44,1.79,9.83,1.9,2.826119292,55.49,9.83,0.826086957,55.49,9.83,1.9,55.49,9.83,0.826086957,55.49,9.83,1.9,0,0,AM,"LineString (56233 31053, 56198 31047)"
2667-1334,2667,1334,56166,30902,56198,31047,1,64,1480,0.01,907.96,8.32,4.1,87.35,61,75.53,75.53,34,0,0.36,44.92,0.67,3.3,0.82,4.05,14.55,0.86,5.99,0.01,0.000132398,0.36,44.92,0.67,3.3,0.82,4.05,14.55,0.86,5.99,0.01,0.013239772,69.53,5.99,0.004347826,69.53,5.99,0.01,69.53,5.99,0.004347826,69.53,5.99,0.01,0,0,AM,"LineString (56166 30902, 56198 31047)"
2764-1336,2764,1336,56176,31119,56189,31112,1,48,150,0,1657.92,20.95,1.37,12.62,42.78,347.35,347.35,0,0,0.53,152.13,1.51,24.68,5.46,6.99,110.1,4.47,30.65,10.83,0.031178926,0.53,152.13,1.51,24.68,5.46,6.99,110.1,4.47,30.65,10.83,3.117892616,305.87,30.65,4.708695652,305.87,30.65,10.83,305.87,30.65,4.708695652,305.87,30.65,10.83,0,0,AM,"LineString (56176 31119, 56189 31112)"
2686-1336,2686,1336,56288,31132,56189,31112,1,64,1300,0.02,529.83,12.62,7.38,80.51,58.13,66.87,66.87,34,0,1.06,23.19,1.14,1.75,5.47,5.01,8.07,3.28,8.08,9.82,0.146852101,1.06,23.19,1.14,1.75,5.47,5.01,8.07,3.28,8.08,9.82,14.68521011,48.97,8.08,4.269565217,48.97,8.08,9.82,48.97,8.08,4.269565217,48.97,8.08,9.82,0,0,AM,"LineString (56288 31132, 56189 31112)"
1334-1336,1334,1336,56198,31047,56189,31112,1,48,650,0,1730,5.5,1.1,49.85,46.94,95.13,95.13,31,0,1.4,51.16,1.28,3.06,2.25,7.47,13.43,2.43,12.17,0.49,0.005150846,1.4,51.16,1.28,3.06,2.25,7.47,13.43,2.43,12.17,0.49,0.515084621,82.48,12.17,0.213043478,82.48,12.17,0.49,82.48,12.17,0.213043478,82.48,12.17,0.49,0,0,AM,"LineString (56198 31047, 56189 31112)"
2706-1337,2706,1337,55971,31176,55713,31244,1,48,2900,0,977,12.78,4.28,221.78,47.07,124.84,124.84,35,0,0.08,61.67,0.85,7.13,3.02,3.92,28.87,1.88,16.6,0.83,0.00664851,0.08,61.67,0.85,7.13,3.02,3.92,28.87,1.88,16.6,0.83,0.664851009,107.42,16.6,0.360869565,107.42,16.6,0.83,107.42,16.6,0.360869565,107.42,16.6,0.83,0,0,AM,"LineString (55971 31176, 55713 31244)"
2687-1337,2687,1337,55289,31054,55713,31244,1,48,5400,0.01,568.53,8.04,7.15,412.15,47.17,45.71,45.71,35,0,0.18,16.4,0.31,2.94,2.06,1.59,13.58,1.47,5.26,1.91,0.041785167,0.18,16.4,0.31,2.94,2.06,1.59,13.58,1.47,5.26,1.91,4.178516736,38.53,5.26,0.830434783,38.53,5.26,1.91,38.53,5.26,0.830434783,38.53,5.26,1.91,0,0,AM,"LineString (55289 31054, 55713 31244)"
2882-1337,2882,1337,55541,31324,55713,31244,1,48,1900,0,977,10.08,2.89,145.39,47.05,98.45,98.45,35,0,0.04,35.45,0.88,8.01,1.81,3.46,34.35,1.07,10.02,3.35,0.034027425,0.04,35.45,0.88,8.01,1.81,3.46,34.35,1.07,10.02,3.35,3.402742509,85.07,10.02,1.456521739,85.07,10.02,3.35,85.07,10.02,1.456521739,85.07,10.02,3.35,0,0,AM,"LineString (55541 31324, 55713 31244)"
2703-1337,2703,1337,55745,31393,55713,31244,1,48,1500,0.01,566.24,6.2,6.73,119.23,45.29,35.1,35.1,35,0,0.11,18.61,0.08,2.26,0.52,0.5,9.64,0.44,2.94,0,0,0.11,18.61,0.08,2.26,0.52,0.5,9.64,0.44,2.94,0,0,32.16,2.94,0,32.16,2.94,0,32.16,2.94,0,32.16,2.94,0,0,0,AM,"LineString (55745 31393, 55713 31244)"
2689-1338,2689,1338,55638,31689,55734,31709,1,64,1200,0.12,650.43,23.5,15.81,83.31,51.85,152.87,152.87,34,0,0,97.69,0.42,6.87,2.02,1.75,31.07,1.22,8.84,2.98,0.019493687,0,97.69,0.42,6.87,2.02,1.75,31.07,1.22,8.84,2.98,1.949368745,141.04,8.84,1.295652174,141.04,8.84,2.98,141.04,8.84,1.295652174,141.04,8.84,2.98,0,0,AM,"LineString (55638 31689, 55734 31709)"
1208-1338,1208,1338,56038,31823,55734,31709,1,96,3300,0,1940,43.04,28.9,152.65,77.83,834.9,834.9,17,4,0.57,264.56,6.57,39.13,27.38,28.3,165.66,15.24,138.47,145.02,0.173697449,0.57,264.56,6.57,39.13,27.38,28.3,165.66,15.24,138.47,145.02,17.36974488,547.41,138.47,63.05217391,547.41,138.47,145.02,547.41,138.47,63.05217391,547.41,138.47,145.02,2,4,AM,"LineString (56038 31823, 55734 31709)"
1339-1338,1339,1338,55395,31496,55734,31709,2,96,4408,0.02,2164.52,49.18,26.98,192.28,82.53,1064.5,1064.5,14,6,0.95,408.24,3.15,57.63,26.21,11.92,219.24,14.11,178.8,138.26,0.129882574,0.95,408.24,3.15,57.63,26.21,11.92,219.24,14.11,178.8,138.26,12.9882574,741.45,178.8,60.11304348,741.45,178.8,138.26,741.45,178.8,60.11304348,741.45,178.8,138.26,3,6,AM,"LineString (55395 31496, 55734 31709)"
2698-1339,2698,1339,55325,31487,55395,31496,2,96,700,0,3293.54,27.27,0.75,27,93.33,898.04,898.04,0,6,0.95,321.98,3.01,47.96,22.02,11.31,175.68,11.56,159.77,137.79,0.153434145,0.95,321.98,3.01,47.96,22.02,11.31,175.68,11.56,159.77,137.79,15.34341455,594.47,159.77,59.90869565,594.47,159.77,137.79,594.47,159.77,59.90869565,594.47,159.77,137.79,3,6,AM,"LineString (55325 31487, 55395 31496)"
2822-1339,2822,1339,55366,31499,55395,31496,1,80,300,0.01,1530.67,10.87,4.44,17.94,60.22,166.46,166.46,0,0,0,86.26,0.13,9.67,4.19,0.61,43.55,2.54,19.03,0.46,0.002763427,0,86.26,0.13,9.67,4.19,0.61,43.55,2.54,19.03,0.46,0.276342665,146.95,19.03,0.2,146.95,19.03,0.46,146.95,19.03,0.2,146.95,19.03,0.46,0,0,AM,"LineString (55366 31499, 55395 31496)"
1338-1339,1338,1339,55734,31709,55395,31496,2,96,4408,0,3460,22.84,4.1,169.4,93.68,790.34,790.34,14,4,0,243.64,5.9,37.77,23.09,25.15,159.64,12.67,135.11,143.37,0.181402941,0,243.64,5.9,37.77,23.09,25.15,159.64,12.67,135.11,143.37,18.14029405,507.86,135.11,62.33478261,507.86,135.11,143.37,507.86,135.11,62.33478261,507.86,135.11,143.37,2,4,AM,"LineString (55734 31709, 55395 31496)"
2896-1340,2896,1340,55508,31901,55729,31913,1,96,2200,0,1742,51,29.53,112.03,70.7,1025.88,1025.88,8,0,0,267.36,4.08,71.56,26.88,15.37,282.61,14.14,140.36,203.51,0.198376028,0,267.36,4.08,71.56,26.88,15.37,282.61,14.14,140.36,203.51,19.83760284,682,140.36,88.4826087,682,140.36,203.51,682,140.36,88.4826087,682,140.36,203.51,0,0,AM,"LineString (55508 31901, 55729 31913)"
1345-1340,1345,1340,55802,32030,55729,31913,1,48,1413,0.24,225.27,27.96,19.93,125.91,40.4,62.99,62.99,35,0,0.01,24.98,0.19,6.39,0.63,0.82,26.91,0.37,0.47,2.22,0.035243689,0.01,24.98,0.19,6.39,0.63,0.82,26.91,0.37,0.47,2.22,3.524368947,60.3,0.47,0.965217391,60.3,0.47,2.22,60.3,0.47,0.965217391,60.3,0.47,2.22,0,0,AM,"LineString (55802 32030, 55729 31913)"
1209-1340,1209,1340,56033,31899,55729,31913,1,96,3090,0,1742,33.3,17.56,133.44,83.36,702.92,702.92,8,0,1.06,128.51,10.61,31.73,24.39,43.04,127.36,13.37,96.28,226.58,0.322341091,1.06,128.51,10.61,31.73,24.39,43.04,127.36,13.37,96.28,226.58,32.23410914,380.07,96.28,98.51304348,380.07,96.28,226.58,380.07,96.28,98.51304348,380.07,96.28,226.58,0,0,AM,"LineString (56033 31899, 55729 31913)"
2603-1340,2603,1340,55628,31692,55729,31913,1,64,2900,0.02,221.82,2.75,16.61,179.73,58.09,6.11,6.11,34,0,0,3.26,0,0.42,0.11,0.02,1.9,0.07,0.32,0,0,0,3.26,0,0.42,0.11,0.02,1.9,0.07,0.32,0,0,5.78,0.32,0,5.78,0.32,0,5.78,0.32,0,5.78,0.32,0,0,0,AM,"LineString (55628 31692, 55729 31913)"
2896-1341,2896,1341,55508,31901,55499,31901,1,96,81,0,1742,25.18,1.29,4.32,67.43,660.73,660.73,8,0,1.06,117.23,4.32,34.16,21.94,17.5,137.19,11.9,89.44,226,0.342045919,1.06,117.23,4.32,34.16,21.94,17.5,137.19,11.9,89.44,226,34.20459189,345.3,89.44,98.26086957,345.3,89.44,226,345.3,89.44,98.26086957,345.3,89.44,226,0,0,AM,"LineString (55508 31901, 55499 31901)"
2821-1341,2821,1341,55367,31503,55499,31901,1,80,4440,0.04,823.33,6.16,4.31,204.11,78.31,50.72,50.72,26,0,0.26,9.37,0.62,4.13,1.79,2.44,16.77,0.99,11.98,2.38,0.04692429,0.26,9.37,0.62,4.13,1.79,2.44,16.77,0.99,11.98,2.38,4.692429022,36.37,11.98,1.034782609,36.37,11.98,2.38,36.37,11.98,1.034782609,36.37,11.98,2.38,0,0,AM,"LineString (55367 31503, 55499 31901)"
2768-1341,2768,1341,55195,31912,55499,31901,1,96,3100,0.04,1742,42.08,26.08,142.33,78.41,832.61,832.61,8,0,0,218.95,3.82,48.71,22.61,14.09,185.15,11.64,124.61,203.04,0.24385967,0,218.95,3.82,48.71,22.61,14.09,185.15,11.64,124.61,203.04,24.38596702,504.97,124.61,88.27826087,504.97,124.61,203.04,504.97,124.61,88.27826087,504.97,124.61,203.04,0,0,AM,"LineString (55195 31912, 55499 31901)"
1210-1342,1210,1342,56030,31992,56017,32000,1,64,151,0,1730,3.23,0,8.49,64,55.87,55.87,31,6,1.24,1.97,0.59,0.42,0.43,6.28,2.93,1.3,7.8,26.91,0.481653839,1.24,1.97,0.59,0.42,0.43,6.28,2.93,1.3,7.8,26.91,48.16538393,15.16,7.8,11.7,15.16,7.8,26.91,15.16,7.8,11.7,15.16,7.8,26.91,3,6,AM,"LineString (56030 31992, 56017 32000)"
1343-1342,1343,1342,55955,32023,56017,32000,1,48,661,0,1730,17.51,0,49.57,48,302.97,302.97,43,4,0.06,87.72,0.18,28.53,3.36,0.9,123.9,2.69,22.89,28.74,0.094860877,0.06,87.72,0.18,28.53,3.36,0.9,123.9,2.69,22.89,28.74,9.486087731,247.34,22.89,12.49565217,247.34,22.89,28.74,247.34,22.89,12.49565217,247.34,22.89,28.74,2,4,AM,"LineString (55955 32023, 56017 32000)"
1344-1343,1344,1343,55901,32030,55955,32023,1,48,545,0,1714.29,18.69,1.29,42.17,46.53,320.36,320.36,43,4,0.06,96.43,0.2,29.58,3.68,0.99,128.27,2.89,25.47,28.79,0.089867649,0.06,96.43,0.2,29.58,3.68,0.99,128.27,2.89,25.47,28.79,8.986764889,262.1,25.47,12.5173913,262.1,25.47,28.79,262.1,25.47,12.5173913,262.1,25.47,28.79,2,4,AM,"LineString (55901 32030, 55955 32023)"
1211-1343,1211,1343,56038,32057,55955,32023,1,48,1048,0,1152.07,0.8,2.4,81,46.58,9.24,9.24,43,2,0.02,2.34,0.1,0.31,0.21,0.4,1.44,0.13,0.06,2.22,0.24025974,0.02,2.34,0.1,0.31,0.21,0.4,1.44,0.13,0.06,2.22,24.02597403,4.95,0.06,0.965217391,4.95,0.06,2.22,4.95,0.06,0.965217391,4.95,0.06,2.22,1,2,AM,"LineString (56038 32057, 55955 32023)"
1342-1343,1342,1343,56017,32000,55955,32023,1,48,661,0,1730,3.23,1.08,50.65,46.98,55.87,55.87,43,6,1.24,1.97,0.59,0.42,0.43,6.28,2.93,1.3,7.8,26.91,0.481653839,1.24,1.97,0.59,0.42,0.43,6.28,2.93,1.3,7.8,26.91,48.16538393,15.16,7.8,11.7,15.16,7.8,26.91,15.16,7.8,11.7,15.16,7.8,26.91,3,6,AM,"LineString (56017 32000, 55955 32023)"
1343-1344,1343,1344,55955,32023,55901,32030,1,48,545,0,1080.07,6.03,8.31,49.19,39.89,65.11,65.11,43,8,1.26,4.3,0.69,0.74,0.64,6.68,4.37,1.43,7.87,29.14,0.447550299,1.26,4.3,0.69,0.74,0.64,6.68,4.37,1.43,7.87,29.14,44.75502995,20.11,7.87,12.66956522,20.11,7.87,29.14,20.11,7.87,12.66956522,20.11,7.87,29.14,4,8,AM,"LineString (55955 32023, 55901 32030)"
1345-1344,1345,1344,55802,32030,55901,32030,1,48,1022,0.01,1102.75,21.64,10.07,86.72,42.43,238.6,238.6,43,4,0.76,80.58,0.42,24.46,3.23,3.93,106.41,2.93,11.71,0.16,0.000670578,0.76,80.58,0.42,24.46,3.23,3.93,106.41,2.93,11.71,0.16,0.067057837,222.72,11.71,0.069565217,222.72,11.71,0.16,222.72,11.71,0.069565217,222.72,11.71,0.16,2,4,AM,"LineString (55802 32030, 55901 32030)"
2767-1344,2767,1344,55897,32054,55901,32030,1,32,230,0.03,1000.48,18.81,8.34,34.21,24.2,188.19,188.19,0,0,0.43,50.54,0.49,14.37,1.35,3.35,71.4,2.61,14.8,28.86,0.153355651,0.43,50.54,0.49,14.37,1.35,3.35,71.4,2.61,14.8,28.86,15.33556512,144.54,14.8,12.54782609,144.54,14.8,28.86,144.54,14.8,12.54782609,144.54,14.8,28.86,0,0,AM,"LineString (55897 32054, 55901 32030)"
1346-1345,1346,1345,55500,31994,55802,32030,1,80,3078,0,1720,13.05,1.69,140.2,79.04,224.53,224.53,26,4,0.76,74.78,0.37,23.5,2.95,3.74,102.32,2.77,9.32,0.02,8.9075E-05,0.76,74.78,0.37,23.5,2.95,3.74,102.32,2.77,9.32,0.02,0.008907496,211.19,9.32,0.008695652,211.19,9.32,0.02,211.19,9.32,0.008695652,211.19,9.32,0.02,2,4,AM,"LineString (55500 31994, 55802 32030)"
1344-1345,1344,1345,55901,32030,55802,32030,1,48,1022,0,1569.7,6.64,1.42,78.07,47.12,104.19,104.19,43,8,0.38,33.92,0.48,8.51,0.84,3.63,43.91,1.68,0.49,2.36,0.022650926,0.38,33.92,0.48,8.51,0.84,3.63,43.91,1.68,0.49,2.36,2.265092619,93.35,0.49,1.026086957,93.35,0.49,2.36,93.35,0.49,1.026086957,93.35,0.49,2.36,4,8,AM,"LineString (55901 32030, 55802 32030)"
1340-1345,1340,1345,55729,31913,55802,32030,1,48,1413,0,977,1.12,2.11,108.08,47.06,14.07,14.07,35,0,0,5.8,0.05,0.96,0.28,0.19,4.09,0.16,2.39,0.14,0.009950249,0,5.8,0.05,0.96,0.28,0.19,4.09,0.16,2.39,0.14,0.995024876,11.53,2.39,0.060869565,11.53,2.39,0.14,11.53,2.39,0.060869565,11.53,2.39,0.14,0,0,AM,"LineString (55729 31913, 55802 32030)"
2773-1346,2773,1346,55485,31999,55500,31994,1,48,200,0.01,965.62,51.61,5.57,20.57,35,498.33,498.33,0,4,0.76,152.16,1.15,52.78,9.02,7.14,224.97,6.3,35.98,4.07,0.008167279,0.76,152.16,1.15,52.78,9.02,7.14,224.97,6.3,35.98,4.07,0.816727871,454.28,35.98,1.769565217,454.28,35.98,4.07,454.28,35.98,1.769565217,454.28,35.98,4.07,2,4,AM,"LineString (55485 31999, 55500 31994)"
1345-1346,1345,1346,55802,32030,55500,31994,1,80,3078,0,1720,2.16,1.07,139.58,79.39,37.2,37.2,26,4,0.36,8.94,0.29,2.12,0.21,2.81,17,1.3,0.02,0.14,0.003763441,0.36,8.94,0.29,2.12,0.21,2.81,17,1.3,0.02,0.14,0.376344086,33.03,0.02,0.060869565,33.03,0.02,0.14,33.03,0.02,0.060869565,33.03,0.02,0.14,2,4,AM,"LineString (55802 32030, 55500 31994)"
2896-1346,2896,1346,55508,31901,55500,31994,1,48,927,0,708.81,18.56,6.15,75.68,44.1,131.56,131.56,0,0,0,43.87,6.53,6.12,3.36,26.54,25.44,1.99,12.62,5.09,0.038689571,0,43.87,6.53,6.12,3.36,26.54,25.44,1.99,12.62,5.09,3.86895713,113.85,12.62,2.213043478,113.85,12.62,5.09,113.85,12.62,2.213043478,113.85,12.62,5.09,0,0,AM,"LineString (55508 31901, 55500 31994)"
1309-1347,1309,1347,54811,32108,55030,31995,1,96,2488,0,1980,26.88,8.71,102.01,87.8,696.83,696.83,17,0,0,151.84,3.62,38.81,19.82,13.14,144.06,9.99,115.67,199.88,0.286841841,0,151.84,3.62,38.81,19.82,13.14,144.06,9.99,115.67,199.88,28.68418409,381.28,115.67,86.90434783,381.28,115.67,199.88,381.28,115.67,86.90434783,381.28,115.67,199.88,0,0,AM,"LineString (54811 32108, 55030 31995)"
2773-1347,2773,1347,55485,31999,55030,31995,1,64,4968,0.02,317.8,4.05,11.7,291.15,61.43,12.86,12.86,31,4,0,2.1,0.05,0.76,0,0.2,2.9,0,1.46,1.39,0.108087092,0,2.1,0.05,0.76,0,0.2,2.9,0,1.46,1.39,10.80870918,6.01,1.46,0.604347826,6.01,1.46,1.39,6.01,1.46,0.604347826,6.01,1.46,1.39,2,4,AM,"LineString (55485 31999, 55030 31995)"
2768-1347,2768,1347,55195,31912,55030,31995,1,96,1911,0,1742,26.75,7.84,79.5,86.53,589.81,589.81,8,0,1.06,84.43,3.74,28.55,20.67,14.95,113.17,11.06,90.2,221.98,0.376358488,1.06,84.43,3.74,28.55,20.67,14.95,113.17,11.06,90.2,221.98,37.63584883,277.63,90.2,96.51304348,277.63,90.2,221.98,277.63,90.2,96.51304348,277.63,90.2,221.98,0,0,AM,"LineString (55195 31912, 55030 31995)"
2653-1350,2653,1350,56665,31685,56704,31825,1,64,1168,0,977,7.12,0,65.7,64,69.55,69.55,34,0,0.09,31.48,0.63,4.83,2.58,2.79,22.33,1.63,3.02,0.17,0.002444285,0.09,31.48,0.63,4.83,2.58,2.79,22.33,1.63,3.02,0.17,0.244428469,66.36,3.02,0.073913043,66.36,3.02,0.17,66.36,3.02,0.073913043,66.36,3.02,0.17,0,0,AM,"LineString (56665 31685, 56704 31825)"
1321-1350,1321,1350,56893,31962,56704,31825,1,64,2501,0,977,10.69,0.03,140.71,63.99,104.44,104.44,34,0,0.07,49.93,0.51,5.03,2.55,2.39,22.18,1.63,19.58,0.57,0.005457679,0.07,49.93,0.51,5.03,2.55,2.39,22.18,1.63,19.58,0.57,0.545767905,84.29,19.58,0.247826087,84.29,19.58,0.57,84.29,19.58,0.247826087,84.29,19.58,0.57,0,0,AM,"LineString (56893 31962, 56704 31825)"
2013-2000,2013,2000,56564,32247,56577,32246,1,30,140,0,1250,13.53,0,16.8,30,169.08,169.08,0,0,0.78,47.3,4,3.38,6.42,19.3,20.52,6.97,27.64,32.77,0.193813579,0.78,47.3,4,3.38,6.42,19.3,20.52,6.97,27.64,32.77,19.38135794,108.67,27.64,14.24782609,108.67,27.64,32.77,108.67,27.64,14.24782609,108.67,27.64,32.77,0,0,AM,"LineString (56564 32247, 56577 32246)"
1132-2001,1132,2001,56243,31943,56247,31937,1,32,79,0,1889.62,2.47,1.12,10.01,28.41,46.65,46.65,0,0,0.6,20.22,0.4,1.97,1.96,2.46,10.52,3.15,5.31,0.06,0.001286174,0.6,20.22,0.4,1.97,1.96,2.46,10.52,3.15,5.31,0.06,0.128617363,41.28,5.31,0.026086957,41.28,5.31,0.06,41.28,5.31,0.026086957,41.28,5.31,0.06,0,0,AM,"LineString (56243 31943, 56247 31937)"
2002-2001,2002,2001,56265,31930,56247,31937,1,48,196,0,2071.64,5.48,0.92,15.62,45.18,113.5,113.5,0,0,0.76,44.86,0.34,6.23,2.33,3.1,34.41,10.23,11.13,0.1,0.000881057,0.76,44.86,0.34,6.23,2.33,3.1,34.41,10.23,11.13,0.1,0.088105727,102.26,11.13,0.043478261,102.26,11.13,0.1,102.26,11.13,0.043478261,102.26,11.13,0.1,0,0,AM,"LineString (56265 31930, 56247 31937)"
6004-2001,6004,2001,56239,31934,56247,31937,1,32,60,0.01,1268.02,4.9,1.75,8.5,25.41,62.13,62.13,0,0,0.42,23.62,0.29,4.17,2,2.3,17.6,4.54,7.06,0.13,0.002092387,0.42,23.62,0.29,4.17,2,2.3,17.6,4.54,7.06,0.13,0.209238693,54.94,7.06,0.056521739,54.94,7.06,0.13,54.94,7.06,0.056521739,54.94,7.06,0.13,0,0,AM,"LineString (56239 31934, 56247 31937)"
2001-2002,2001,2002,56247,31937,56265,31930,1,48,196,0.04,820.68,12.21,8.61,23.31,30.28,100.17,100.17,0,0,0.88,41.48,0.66,5.79,3.69,4.31,25.38,6.22,11.6,0.16,0.001597285,0.88,41.48,0.66,5.79,3.69,4.31,25.38,6.22,11.6,0.16,0.159728462,88.41,11.6,0.069565217,88.41,11.6,0.16,88.41,11.6,0.069565217,88.41,11.6,0.16,0,0,AM,"LineString (56247 31937, 56265 31930)"
1073-2002,1073,2002,56264,31953,56265,31930,1,40,236,0.02,1070.99,41,7.97,29.21,29.09,439.11,439.11,0,0,1.37,156.31,2.14,24.28,16.42,11.92,120.51,23.75,78.86,3.57,0.008130081,1.37,156.31,2.14,24.28,16.42,11.92,120.51,23.75,78.86,3.57,0.81300813,356.7,78.86,1.552173913,356.7,78.86,3.57,356.7,78.86,1.552173913,356.7,78.86,3.57,0,0,AM,"LineString (56264 31953, 56265 31930)"
1114-2002,1114,2002,56224,31909,56265,31930,1,40,454,0.05,1037.62,49.11,9.76,50.62,32.29,509.59,509.59,0,0,1.84,179.28,5.65,31.47,26.76,27.18,137.12,21.17,67.11,12.02,0.02358759,1.84,179.28,5.65,31.47,26.76,27.18,137.12,21.17,67.11,12.02,2.358759002,430.47,67.11,5.226086957,430.47,67.11,12.02,430.47,67.11,5.226086957,430.47,67.11,12.02,0,0,AM,"LineString (56224 31909, 56265 31930)"
7044-2003,7044,2003,56280,32028,56280,32022,1,40,61,0,1900,26.37,0,5.49,40,500.98,500.98,0,0,1.64,186.99,1.97,30.2,15.69,12.02,159.24,23.99,66.24,3,0.005988263,1.64,186.99,1.97,30.2,15.69,12.02,159.24,23.99,66.24,3,0.5988263,431.74,66.24,1.304347826,431.74,66.24,3,431.74,66.24,1.304347826,431.74,66.24,3,0,0,AM,"LineString (56280 32028, 56280 32022)"
