Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
7503-2791,7503,2791,57214,31938,56935,31959,1,80,3090,0,1721.87,15.4,5.57,144.62,76.92,265.18,265.18,18,6,3.22,33.51,1.38,5.78,8.12,25.87,109.87,17.56,36.48,17.38,0.065540388,3.22,33.51,1.38,5.78,8.12,25.87,109.87,17.56,36.48,17.38,6.554038766,205.31,36.48,7.556521739,205.31,36.48,17.38,205.31,36.48,7.556521739,205.31,36.48,17.38,3,6,IP,"LineString (57214 31938, 56935 31959)"
2792-2791,2792,2791,56914,31928,56935,31959,1,48,200,0.01,591.78,8.62,6.76,21.76,33.08,51.01,51.01,0,0,1.99,8.77,0.27,1.33,0.76,3.46,25.99,1.82,4.88,1.75,0.034306999,1.99,8.77,0.27,1.33,0.76,3.46,25.99,1.82,4.88,1.75,3.430699863,44.39,4.88,0.760869565,44.39,4.88,1.75,44.39,4.88,0.760869565,44.39,4.88,1.75,0,0,IP,"LineString (56914 31928, 56935 31959)"
2791-2792,2791,2792,56935,31959,56914,31928,1,48,200,0,1250,3.79,0,15,48,47.34,47.38,0,0,9.42,0.92,1.43,0.17,0.81,25.98,3.43,1.82,2.84,0.53,0.011195606,9.43,0.92,1.43,0.17,0.81,26,3.43,1.82,2.84,0.53,1.11861545,43.98,2.84,0.230434783,43.98,2.84,0.53,44.01,2.84,0.230434783,44.01,2.84,0.53,0,0,IP,"LineString (56935 31959, 56914 31928)"
1322-2793,1322,2793,57315,31928,57319,31924,1,48,38,0.01,2089.21,16.22,1.71,4.56,30.01,338.91,339.13,0,0,37.29,5.9,6.06,2.76,5.96,135.41,77.5,26.01,27.41,14.61,0.04310879,37.32,5.9,6.06,2.76,5.96,135.5,77.55,26.03,27.43,14.62,4.311031168,296.89,27.41,6.352173913,296.89,27.41,14.61,297.08,27.43,6.356521739,297.08,27.43,14.62,0,0,IP,"LineString (57315 31928, 57319 31924)"
2656-2793,2656,2793,57429,31677,57319,31924,1,64,2762,0,977,31.24,4.99,160.35,62.01,305.24,305.24,34,0,13.1,28.22,4.26,5.44,11.93,72.68,104.17,25.81,29.26,10.36,0.033940506,13.1,28.22,4.26,5.44,11.93,72.68,104.17,25.81,29.26,10.36,3.394050583,265.61,29.26,4.504347826,265.61,29.26,10.36,265.61,29.26,4.504347826,265.61,29.26,10.36,0,0,IP,"LineString (57429 31677, 57319 31924)"
2794-2793,2794,2793,57304,31905,57319,31924,1,48,200,0,8422.71,0.82,3.25,18.25,39.46,69.29,69.29,0,0,3.72,12.55,0.37,1.97,1.11,4.76,36.51,2.66,4.89,0.76,0.010968394,3.72,12.55,0.37,1.97,1.11,4.76,36.51,2.66,4.89,0.76,1.096839371,63.65,4.89,0.330434783,63.65,4.89,0.76,63.65,4.89,0.330434783,63.65,4.89,0.76,0,0,IP,"LineString (57304 31905, 57319 31924)"
2793-2794,2793,2794,57319,31924,57304,31905,1,48,200,0,1250,7.23,0,15,48,90.42,90.47,0,0,19.2,2.63,2.99,0.29,1.36,49.73,5.95,3.11,4.84,0.3,0.00331785,19.21,2.63,2.99,0.29,1.36,49.75,5.96,3.12,4.84,0.3,0.331601636,85.26,4.84,0.130434783,85.26,4.84,0.3,85.31,4.84,0.130434783,85.31,4.84,0.3,0,0,IP,"LineString (57319 31924, 57304 31905)"
5004-2795,5004,2795,56169,31984,56170,31984,1,32,10,0,1832.6,16.22,1.17,2.3,15.67,297.31,297.32,0,0,31.26,8.36,6.22,1.4,18.19,105.03,27.39,61.54,33.61,4.32,0.014530288,31.26,8.36,6.22,1.4,18.19,105.03,27.39,61.54,33.61,4.32,1.452979954,259.39,33.61,1.87826087,259.39,33.61,4.32,259.39,33.61,1.87826087,259.39,33.61,4.32,0,0,IP,"LineString (56169 31984, 56170 31984)"
2796-2795,2796,2795,56169,31982,56170,31984,1,32,140,0,542.67,0,6.73,22.48,22.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IP,"LineString (56169 31982, 56170 31984)"
2795-2796,2795,2796,56170,31984,56169,31982,1,32,140,0,1250,1.19,0,15.75,32,14.9,14.9,0,0,0.27,2.76,0.05,0.36,0.47,0.93,6.81,1.23,1.64,0.38,0.025503356,0.27,2.76,0.05,0.36,0.47,0.93,6.81,1.23,1.64,0.38,2.55033557,12.88,1.64,0.165217391,12.88,1.64,0.38,12.88,1.64,0.165217391,12.88,1.64,0.38,0,0,IP,"LineString (56170 31984, 56169 31982)"
1128-2797,1128,2797,56201,31950,56202,31942,1,16,81,0,730.5,6.44,5.74,23.96,12.17,47.03,47.04,0,0,3.91,2.99,0.97,0.45,1.24,16.58,9.28,4.93,5.21,1.46,0.031044014,3.91,2.99,0.97,0.45,1.24,16.59,9.28,4.94,5.21,1.46,3.103741497,40.35,5.21,0.634782609,40.35,5.21,1.46,40.37,5.21,0.634782609,40.37,5.21,1.46,0,0,IP,"LineString (56201 31950, 56202 31942)"
1129-2797,1129,2797,56220,31917,56202,31942,1,16,333,0,1920,2.43,0.96,75.89,15.8,46.59,46.59,0,0,5.73,2.61,1.5,0.57,1.87,16.9,10.58,3.97,2.12,0.73,0.015668598,5.73,2.61,1.5,0.57,1.87,16.9,10.58,3.97,2.12,0.73,1.566859841,43.73,2.12,0.317391304,43.73,2.12,0.73,43.73,2.12,0.317391304,43.73,2.12,0.73,0,0,IP,"LineString (56220 31917, 56202 31942)"
2798-2797,2798,2797,56196,31942,56202,31942,1,16,100,0,580.48,16.83,6.71,29.21,12.33,97.68,97.68,0,0,7.33,7.21,1.41,1.81,3.39,19.63,36.94,11.34,6.93,1.69,0.017301392,7.33,7.21,1.41,1.81,3.39,19.63,36.94,11.34,6.93,1.69,1.73013923,89.06,6.93,0.734782609,89.06,6.93,1.69,89.06,6.93,0.734782609,89.06,6.93,1.69,0,0,IP,"LineString (56196 31942, 56202 31942)"
2797-2798,2797,2798,56202,31942,56196,31942,1,16,100,0,1250,7.49,0,22.5,16,93.62,93.64,0,0,9.64,5.6,2.47,1.02,3.11,33.48,19.85,8.91,7.33,2.19,0.023392438,9.64,5.6,2.47,1.02,3.11,33.49,19.86,8.91,7.33,2.19,2.338744126,84.08,7.33,0.952173913,84.08,7.33,2.19,84.1,7.33,0.952173913,84.1,7.33,2.19,0,0,IP,"LineString (56202 31942, 56196 31942)"
2771-2799,2771,2799,56286,31529,56289,31511,1,48,220,0,1523.47,2.47,1.21,17.71,44.72,37.59,37.6,0,0,8.27,0.41,1.53,0.12,0.56,20.15,2.15,1.12,2.97,0.3,0.007980846,8.28,0.41,1.53,0.12,0.56,20.16,2.15,1.12,2.97,0.3,0.79787234,34.31,2.97,0.130434783,34.31,2.97,0.3,34.33,2.97,0.130434783,34.33,2.97,0.3,0,0,IP,"LineString (56286 31529, 56289 31511)"
2730-2799,2730,2799,56302,31516,56289,31511,1,30,150,0,633.03,5.02,6.01,24.01,22.49,31.8,31.8,0,0,0.49,4.68,0.13,1.32,0.26,1.59,21.45,0.51,1.11,0.26,0.008176101,0.49,4.68,0.13,1.32,0.26,1.59,21.45,0.51,1.11,0.26,0.817610063,30.43,1.11,0.113043478,30.43,1.11,0.26,30.43,1.11,0.113043478,30.43,1.11,0.26,0,0,IP,"LineString (56302 31516, 56289 31511)"
2729-2799,2729,2799,56300,31493,56289,31511,1,48,180,0,1067.06,1.71,3.04,16.54,39.18,18.2,18.21,0,0,2.2,0.62,0.38,0.16,0.43,5.82,3.16,0.9,4.32,0.2,0.010989011,2.21,0.62,0.38,0.16,0.43,5.82,3.16,0.9,4.32,0.2,1.098297639,13.67,4.32,0.086956522,13.67,4.32,0.2,13.68,4.32,0.086956522,13.68,4.32,0.2,0,0,IP,"LineString (56300 31493, 56289 31511)"
1331-2800,1331,2800,56473,31119,56409,31104,1,64,791,0,977,1.2,1.86,46.36,61.43,11.74,11.74,34,0,0.8,1,0.39,0.22,0.51,2.82,3.56,1.46,0.82,0.15,0.012776831,0.8,1,0.39,0.22,0.51,2.82,3.56,1.46,0.82,0.15,1.277683135,10.76,0.82,0.065217391,10.76,0.82,0.15,10.76,0.82,0.065217391,10.76,0.82,0.15,0,0,IP,"LineString (56473 31119, 56409 31104)"
2801-2800,2801,2800,56419,31075,56409,31104,1,48,200,0,695.53,11.55,5.93,20.93,34.4,80.34,80.34,0,0,5.64,2.15,1.99,0.65,3.45,25.97,13.54,8.84,11.62,6.49,0.080781678,5.64,2.15,1.99,0.65,3.45,25.97,13.54,8.84,11.62,6.49,8.078167787,62.23,11.62,2.82173913,62.23,11.62,6.49,62.23,11.62,2.82173913,62.23,11.62,6.49,0,0,IP,"LineString (56419 31075, 56409 31104)"
1332-2800,1332,2800,56369,31108,56409,31104,1,64,280,0,716.47,8.97,5.79,21.54,46.81,64.25,64.26,0,0,3.49,2.25,0.64,1.05,3.51,11.01,19.48,8.1,9.87,4.85,0.075486381,3.49,2.26,0.64,1.05,3.51,11.01,19.48,8.1,9.87,4.85,7.54746343,49.53,9.87,2.108695652,49.53,9.87,4.85,49.54,9.87,2.108695652,49.54,9.87,4.85,0,0,IP,"LineString (56369 31108, 56409 31104)"
2800-2801,2800,2801,56409,31104,56419,31075,1,48,200,0,1250,6.08,0,15,48,75.99,76,0,0,4.29,3.26,1.02,1.27,4.02,13.83,23.04,9.57,10.69,5,0.065798131,4.29,3.26,1.02,1.27,4.02,13.84,23.05,9.57,10.69,5,6.578947368,60.3,10.69,2.173913043,60.3,10.69,5,60.32,10.69,2.173913043,60.32,10.69,5,0,0,IP,"LineString (56409 31104, 56419 31075)"
2762-2802,2762,2802,57114,31538,57386,31427,1,96,2700,0.01,1537.04,33.64,6.02,107.27,90.61,517.09,517.24,17,4,63.39,11.81,9.86,6,28.35,130.49,81.67,46.62,57.93,76.98,0.14887157,63.4,11.81,9.87,6,28.36,130.53,81.7,46.63,57.94,77,14.88670636,378.19,57.93,33.46956522,378.19,57.93,76.98,378.3,57.94,33.47826087,378.3,57.94,77,2,4,IP,"LineString (57114 31538, 57386 31427)"
1326-2802,1326,2802,57425,31403,57386,31427,1,96,450,0,1708.5,33.19,1.58,18.45,87.8,567.13,567.14,0,4,16.9,48.62,5.63,7.24,25.59,106.16,136.07,55.23,69.29,92.4,0.162925608,16.9,48.62,5.63,7.24,25.59,106.16,136.08,55.23,69.29,92.4,16.29227351,401.44,69.29,40.17391304,401.44,69.29,92.4,401.45,69.29,40.17391304,401.45,69.29,92.4,2,4,IP,"LineString (57425 31403, 57386 31427)"
2803-2802,2803,2802,57370,31397,57386,31427,1,48,300,0.09,416.86,20.29,9.96,32.46,33.27,84.57,84.57,0,0,9.07,10.02,1.08,1.54,2.61,12.06,28.83,6.14,11.24,1.98,0.023412558,9.07,10.02,1.08,1.54,2.61,12.06,28.83,6.14,11.24,1.98,2.341255764,71.35,11.24,0.860869565,71.35,11.24,1.98,71.35,11.24,0.860869565,71.35,11.24,1.98,0,0,IP,"LineString (57370 31397, 57386 31427)"
2802-2803,2802,2803,57386,31427,57370,31397,1,48,300,0,1250,5.77,0,22.5,48,72.11,72.12,0,0,9.01,6.25,1.39,0.62,2.59,22.92,11.95,6.06,9.6,1.72,0.023852448,9.01,6.25,1.39,0.62,2.6,22.92,11.95,6.06,9.6,1.72,2.384914032,60.79,9.6,0.747826087,60.79,9.6,1.72,60.8,9.6,0.747826087,60.8,9.6,1.72,0,0,IP,"LineString (57386 31427, 57370 31397)"
2670-2804,2670,2804,56028,30700,55975,31077,1,48,4100,0,977,0.8,1.86,309.36,47.71,7.83,7.83,35,0,0.6,1.7,0.08,0.07,0.18,1.48,1.43,0.39,0.25,1.63,0.208173691,0.6,1.7,0.08,0.07,0.18,1.48,1.43,0.39,0.25,1.63,20.81736909,5.93,0.25,0.708695652,5.93,0.25,1.63,5.93,0.25,0.708695652,5.93,0.25,1.63,0,0,IP,"LineString (56028 30700, 55975 31077)"
2805-2804,2805,2804,55959,31070,55975,31077,1,30,150,0,702.95,5.7,5.72,23.72,22.77,40.05,40.05,0,0,4.28,2.23,0.46,0.59,1.71,7.75,10.56,3.71,5.52,3.23,0.080649189,4.28,2.23,0.46,0.59,1.71,7.75,10.56,3.71,5.52,3.23,8.064918851,31.29,5.52,1.404347826,31.29,5.52,3.23,31.29,5.52,1.404347826,31.29,5.52,3.23,0,0,IP,"LineString (55959 31070, 55975 31077)"
2677-2804,2677,2804,55972,31129,55975,31077,1,48,500,0,755.42,5.33,5.28,42.78,42.08,40.23,40.23,0,0,2.77,1.93,0.54,0.41,1.84,9.43,7.35,3.96,5.09,6.91,0.171762366,2.77,1.93,0.54,0.41,1.84,9.43,7.35,3.96,5.09,6.91,17.17623664,28.23,5.09,3.004347826,28.23,5.09,6.91,28.23,5.09,3.004347826,28.23,5.09,6.91,0,0,IP,"LineString (55972 31129, 55975 31077)"
2804-2805,2804,2805,55975,31077,55959,31070,1,30,150,0,1250,3.32,0,18,30,41.51,41.51,0,0,3.08,3.3,0.55,0.43,1.96,9.54,7.83,4.22,5.24,5.35,0.128884606,3.08,3.3,0.55,0.43,1.96,9.54,7.84,4.22,5.24,5.35,12.88846061,30.91,5.24,2.326086957,30.91,5.24,5.35,30.92,5.24,2.326086957,30.92,5.24,5.35,0,0,IP,"LineString (55975 31077, 55959 31070)"
2807-2806,2807,2806,55932,31399,55939,31406,1,30,100,0,626.5,9.48,6.19,18.19,19.79,59.41,59.41,0,0,3.4,5.48,0.4,1.42,1.58,6.58,28.29,3.43,5.54,3.3,0.055546204,3.4,5.48,0.4,1.42,1.58,6.58,28.29,3.43,5.54,3.3,5.554620434,50.58,5.54,1.434782609,50.58,5.54,3.3,50.58,5.54,1.434782609,50.58,5.54,3.3,0,0,IP,"LineString (55932 31399, 55939 31406)"
2719-2806,2719,2806,55932,31416,55939,31406,1,48,114,0,815.14,2.29,4.66,13.21,31.07,18.64,18.64,0,0,1.26,0.47,0.39,0.12,0.34,8.08,4.24,1.18,2.02,0.54,0.028969957,1.26,0.47,0.39,0.12,0.34,8.08,4.24,1.18,2.02,0.54,2.896995708,16.08,2.02,0.234782609,16.08,2.02,0.54,16.08,2.02,0.234782609,16.08,2.02,0.54,0,0,IP,"LineString (55932 31416, 55939 31406)"
2701-2806,2701,2806,55947,31400,55939,31406,1,48,96,0,1492.17,3.99,1.26,8.46,40.87,59.5,59.51,0,0,7.51,3.96,1.33,0.52,2.03,23.57,7.18,3.83,4.46,5.1,0.085714286,7.51,3.96,1.33,0.52,2.04,23.58,7.18,3.83,4.46,5.1,8.569988237,49.93,4.46,2.217391304,49.93,4.46,5.1,49.95,4.46,2.217391304,49.95,4.46,5.1,0,0,IP,"LineString (55947 31400, 55939 31406)"
2806-2807,2806,2807,55939,31406,55932,31399,1,30,100,0,1250,5.63,0,12,30,70.43,70.44,0,0,8.22,4.11,1.55,0.52,2.19,29.49,9.35,4.67,5.13,5.2,0.073832174,8.22,4.11,1.55,0.52,2.19,29.5,9.35,4.67,5.13,5.2,7.382169222,60.1,5.13,2.260869565,60.1,5.13,5.2,60.11,5.13,2.260869565,60.11,5.13,5.2,0,0,IP,"LineString (55939 31406, 55932 31399)"
2809-2808,2809,2808,55464,31359,55473,31379,1,30,230,0.01,1229.27,9.74,1.62,29.22,28.33,119.77,119.77,0,0,7.93,12.35,0.91,3.14,3.41,15.48,60.18,7.39,5.62,3.36,0.02805377,7.93,12.35,0.91,3.14,3.41,15.48,60.18,7.39,5.62,3.36,2.805376973,110.79,5.62,1.460869565,110.79,5.62,3.36,110.79,5.62,1.460869565,110.79,5.62,3.36,0,0,IP,"LineString (55464 31359, 55473 31379)"
2602-2808,2602,2808,55399,31436,55473,31379,1,48,900,0,839.95,13.86,5.34,72.84,44.48,116.38,116.4,35,0,13.99,4.51,2.86,0.93,3.87,50.56,16.84,7.96,10.12,4.74,0.040728648,13.99,4.51,2.86,0.93,3.87,50.56,16.84,7.96,10.12,4.75,4.080756014,101.52,10.12,2.060869565,101.52,10.12,4.74,101.52,10.12,2.065217391,101.52,10.12,4.75,0,0,IP,"LineString (55399 31436, 55473 31379)"
2882-2808,2882,2808,55541,31324,55473,31379,1,48,900,0,977,5.93,2.08,69.58,46.56,57.97,57.98,35,0,6.66,4.56,0.9,0.86,1.3,16.28,14.59,2.81,5.31,4.7,0.081076419,6.66,4.56,0.9,0.86,1.3,16.28,14.59,2.81,5.31,4.7,8.106243532,47.96,5.31,2.043478261,47.96,5.31,4.7,47.96,5.31,2.043478261,47.96,5.31,4.7,0,0,IP,"LineString (55541 31324, 55473 31379)"
2808-2809,2808,2809,55473,31379,55464,31359,1,30,230,0,1250,8.81,0,27.6,30,110.11,110.13,0,0,16.32,6.29,2.72,0.77,3.47,49.62,14.15,7.43,6.34,2.99,0.027154664,16.32,6.3,2.73,0.77,3.47,49.63,14.15,7.43,6.34,2.99,2.714973213,100.77,6.34,1.3,100.77,6.34,2.99,100.8,6.34,1.3,100.8,6.34,2.99,0,0,IP,"LineString (55473 31379, 55464 31359)"
2507-2810,2507,2810,56326,31545,56414,31561,1,32,950,0,660,1.3,5.38,112.25,30.47,8.59,8.59,46,0,0.48,0.56,0.18,0.27,0.69,1.03,3.24,1.18,0.87,0.1,0.011641444,0.48,0.56,0.18,0.27,0.69,1.03,3.24,1.18,0.87,0.1,1.164144354,7.63,0.87,0.043478261,7.63,0.87,0.1,7.63,0.87,0.043478261,7.63,0.87,0.1,0,0,IP,"LineString (56326 31545, 56414 31561)"
2726-2810,2726,2810,56455,31582,56414,31561,1,32,450,0,660,5.86,2.96,53.58,30.23,38.65,38.66,46,0,1.54,1.96,0.53,0.78,2.95,5.73,12.71,6.18,5.75,0.53,0.013712807,1.54,1.96,0.53,0.78,2.95,5.73,12.71,6.18,5.75,0.53,1.370926022,32.38,5.75,0.230434783,32.38,5.75,0.53,32.38,5.75,0.230434783,32.38,5.75,0.53,0,0,IP,"LineString (56455 31582, 56414 31561)"
2811-2810,2811,2810,56412,31552,56414,31561,1,30,200,0,641.47,4.56,5.93,29.93,24.05,29.28,29.28,0,0,2.66,0.63,0.83,0.17,1.33,11.45,3.17,3.3,4.13,1.62,0.055327869,2.66,0.63,0.83,0.17,1.33,11.45,3.17,3.3,4.13,1.62,5.532786885,23.54,4.13,0.704347826,23.54,4.13,1.62,23.54,4.13,0.704347826,23.54,4.13,1.62,0,0,IP,"LineString (56412 31552, 56414 31561)"
2810-2811,2810,2811,56414,31561,56412,31552,1,30,200,0,1250,3.67,0,24,30,45.83,45.84,0,0,1.87,2.45,0.65,1.02,3.6,6.45,15.5,7.22,6.46,0.61,0.013310059,1.87,2.45,0.65,1.02,3.6,6.45,15.5,7.22,6.46,0.61,1.330715532,38.76,6.46,0.265217391,38.76,6.46,0.61,38.76,6.46,0.265217391,38.76,6.46,0.61,0,0,IP,"LineString (56414 31561, 56412 31552)"
2748-2812,2748,2812,58159,31573,58176,31529,1,64,450,0,1507.2,13.28,1.38,26.69,60.7,200.1,200.19,0,0,26.61,0.6,5.43,0.68,3.31,107.11,13.37,7.62,19.45,15.91,0.079510245,26.63,0.6,5.44,0.68,3.31,107.17,13.37,7.62,19.46,15.92,7.952445177,164.73,19.45,6.917391304,164.73,19.45,15.91,164.82,19.46,6.92173913,164.82,19.46,15.92,0,0,IP,"LineString (58159 31573, 58176 31529)"
2693-2812,2693,2812,58299,31531,58176,31529,1,64,1150,0.01,977,14.86,1.81,66.49,62.26,168.61,168.61,34,0,1.99,23.9,0.56,4.51,3.15,11.42,92.45,6.91,18.78,4.95,0.029357689,1.99,23.9,0.56,4.51,3.15,11.42,92.45,6.91,18.78,4.95,2.935768934,144.89,18.78,2.152173913,144.89,18.78,4.95,144.89,18.78,2.152173913,144.89,18.78,4.95,0,0,IP,"LineString (58299 31531, 58176 31529)"
2813-2812,2813,2812,58178,31519,58176,31529,1,48,200,0,1413.94,2.07,1.76,16.76,42.95,29.31,29.31,0,0,0.82,5.52,0.13,0.85,0.28,1.31,18.13,0.69,1.5,0.1,0.003411805,0.82,5.52,0.13,0.85,0.28,1.31,18.13,0.69,1.5,0.1,0.341180484,27.73,1.5,0.043478261,27.73,1.5,0.1,27.73,1.5,0.043478261,27.73,1.5,0.1,0,0,IP,"LineString (58178 31519, 58176 31529)"
2812-2813,2812,2813,58176,31529,58178,31519,1,48,200,0,1250,2.33,0,15,48,29.18,29.2,0,0,6.01,0.59,1,0.07,0.29,17.69,1.32,0.72,1.42,0.08,0.002741604,6.02,0.59,1,0.07,0.29,17.69,1.32,0.72,1.42,0.08,0.273972603,27.69,1.42,0.034782609,27.69,1.42,0.08,27.7,1.42,0.034782609,27.7,1.42,0.08,0,0,IP,"LineString (58176 31529, 58178 31519)"
2690-2815,2690,2815,56650,30505,56681,30339,1,80,1700,0,1730,20.85,5.22,81.72,74.89,360.75,360.81,18,0,27.95,2.42,6.22,2.21,7.59,82.26,39.6,17.82,45.72,128.95,0.357449757,27.95,2.42,6.22,2.21,7.59,82.27,39.61,17.82,45.73,128.97,35.74457471,186.07,45.72,56.06521739,186.07,45.72,128.95,186.09,45.73,56.07391304,186.09,45.73,128.97,0,0,IP,"LineString (56650 30505, 56681 30339)"
2682-2815,2682,2815,56773,30220,56681,30339,1,80,1400,0,1655.44,32.04,7.55,70.55,71.44,530.33,530.33,18,0,22.38,18.54,6.92,5.85,12.39,97.44,122.24,30.73,71.02,142.8,0.269266306,22.38,18.54,6.92,5.85,12.39,97.44,122.24,30.73,71.02,142.8,26.92663059,316.49,71.02,62.08695652,316.49,71.02,142.8,316.49,71.02,62.08695652,316.49,71.02,142.8,0,0,IP,"LineString (56773 30220, 56681 30339)"
2816-2815,2816,2815,56473,30409,56681,30339,1,64,2300,0.15,975.97,15.09,5.11,134.48,61.57,147.28,147.28,31,0,9.9,1.08,3.13,1.35,3.04,49.21,25.2,8.51,24.12,21.74,0.147609995,9.9,1.08,3.13,1.35,3.04,49.21,25.2,8.51,24.12,21.74,14.76099946,101.42,24.12,9.452173913,101.42,24.12,21.74,101.42,24.12,9.452173913,101.42,24.12,21.74,0,0,IP,"LineString (56473 30409, 56681 30339)"
2131-2816,2131,2816,56258,30341,56473,30409,1,80,2200,0.01,956.86,29.24,7.78,106.78,74.17,279.82,279.82,18,0,28.25,2.52,5.16,2.51,6.27,86.17,46.56,15.33,55.87,31.18,0.111428776,28.25,2.52,5.16,2.51,6.27,86.17,46.56,15.33,55.87,31.18,11.14287756,192.77,55.87,13.55652174,192.77,55.87,31.18,192.77,55.87,13.55652174,192.77,55.87,31.18,0,0,IP,"LineString (56258 30341, 56473 30409)"
2673-2816,2673,2816,56573,30459,56473,30409,1,80,1100,0,1730,7.17,1.58,51.08,77.53,124,124,18,0,3.48,11.74,1.25,1.62,3.36,23.72,29.32,6.88,32.64,9.97,0.080403226,3.48,11.74,1.25,1.62,3.36,23.72,29.32,6.88,32.64,9.97,8.040322581,81.37,32.64,4.334782609,81.37,32.64,9.97,81.37,32.64,4.334782609,81.37,32.64,9.97,0,0,IP,"LineString (56573 30459, 56473 30409)"
2815-2816,2815,2816,56681,30339,56473,30409,1,64,2300,0.01,1180.56,11.98,4.86,134.24,61.68,141.4,141.4,31,0,7.62,4.09,2.32,1.51,2.86,31.11,42.25,9.6,20.03,20.02,0.141584158,7.62,4.09,2.32,1.51,2.86,31.11,42.25,9.6,20.03,20.02,14.15841584,101.36,20.03,8.704347826,101.36,20.03,20.02,101.36,20.03,8.704347826,101.36,20.03,20.02,0,0,IP,"LineString (56681 30339, 56473 30409)"
2613-2817,2613,2817,55063,30469,55110,30455,1,48,580,0,1510,21.31,12.44,55.94,37.32,321.75,321.76,0,0,26.32,9.63,5.08,2.98,8.34,87.84,58.83,17,43.34,62.4,0.193939394,26.32,9.63,5.08,2.98,8.34,87.84,58.83,17,43.34,62.4,19.39333665,216.02,43.34,27.13043478,216.02,43.34,62.4,216.02,43.34,27.13043478,216.02,43.34,62.4,0,0,IP,"LineString (55063 30469, 55110 30455)"
2683-2817,2683,2817,55142,30368,55110,30455,1,48,950,0.01,977,22.75,19.93,91.18,37.51,222.25,222.25,35,0,18.01,13.97,2.63,3.24,6.15,47.98,56.69,13.22,34.09,26.26,0.118155231,18.01,13.98,2.63,3.24,6.15,47.98,56.69,13.22,34.09,26.26,11.81552306,161.89,34.09,11.4173913,161.89,34.09,26.26,161.9,34.09,11.4173913,161.9,34.09,26.26,0,0,IP,"LineString (55142 30368, 55110 30455)"
2846-2817,2846,2817,55108,30453,55110,30455,1,48,29,0,1452.56,8.27,10.4,12.57,8.3,120.15,120.15,0,0,4.51,6.67,0.59,1.75,1.77,18.04,33.13,4.61,10.03,39.04,0.324927174,4.51,6.67,0.59,1.75,1.77,18.04,33.13,4.61,10.03,39.04,32.49271744,71.07,10.03,16.97391304,71.07,10.03,39.04,71.07,10.03,16.97391304,71.07,10.03,39.04,0,0,IP,"LineString (55108 30453, 55110 30455)"
2846-2818,2846,2818,55108,30453,55127,30366,1,48,921,0,1730,5.98,1.11,70.18,47.24,103.52,103.52,0,0,6.53,2.83,1.47,0.61,1.5,26.44,15.19,3.65,8.8,36.51,0.352685471,6.53,2.83,1.47,0.61,1.5,26.44,15.19,3.65,8.8,36.51,35.26854714,58.22,8.8,15.87391304,58.22,8.8,36.51,58.22,8.8,15.87391304,58.22,8.8,36.51,0,0,IP,"LineString (55108 30453, 55127 30366)"
2683-2818,2683,2818,55142,30368,55127,30366,1,48,180,0,688.68,9.27,5.99,19.49,33.24,63.85,63.86,0,0,8.51,4.13,1.23,0.5,1.32,24.88,9.51,2.98,8.34,2.47,0.038684417,8.51,4.13,1.23,0.5,1.32,24.88,9.51,2.98,8.34,2.47,3.867835891,53.06,8.34,1.073913043,53.06,8.34,2.47,53.06,8.34,1.073913043,53.06,8.34,2.47,0,0,IP,"LineString (55142 30368, 55127 30366)"
