Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
5006-1071,5006,1071,562260,319540,562180,319560,1,48,85,0.15,280,11.68,23.58,29.96,10.22,,,,,,,,,,,,,,,,,,,,,
1072-1071,1072,1071,562240,319470,562180,319560,2,48,107,1.43,2449.49,39.6,6.53,14.56,26.47,Calibration,902.3333333,919.1317391,16.7984058,0.556637732,Pass Mid,762.3333333,777.57,15.23666667,0.549108586,Pass Mid,125.6666667,127.14,1.473333333,0.131045391,Pass Low,14.33333333,14.42173913,0.088405797,0.023315166,Pass Low
1071-1072,1071,1072,562180,319560,562240,319470,2,48,107,0.05,4274.08,23.56,0.87,8.89,43.33,Calibration,922.3333333,964.0830435,41.74971014,1.359407568,Pass Mid,792.5,823.13,30.63,1.07768302,Pass Mid,114.6666667,124.84,10.17333333,0.92964999,Pass Low,15.16666667,16.11304348,0.946376812,0.239302771,Pass Low
7049-1072,7049,1072,562250,319450,562240,319470,1,48,22,0,1980,47.31,1.72,3.37,23.47,Calibration,884.6666667,886.4404348,1.773768116,0.059605925,Pass Mid,745.1666667,746.69,1.523333333,0.055775875,Pass Mid,124.6666667,125.62,0.953333333,0.08521988,Pass Low,14.83333333,14.13043478,-0.702898551,-0.184705622,Pass Low
1028-1072,1028,1072,562090,319470,562240,319470,1,32,150,0.15,251.3,23.3,16.36,33.23,16.25,Calibration,67.66666667,57.95782609,-9.70884058,-1.225025721,Pass Low,60.33333333,53.39,-6.943333333,-0.920784972,Pass Low,6.833333333,4.12,-2.713333333,-1.159431234,Pass Low,0.5,0.447826087,-0.052173913,-0.075788634,Pass Low
2037-1073,2037,1073,562750,319720,562640,319530,1,40,241,0,1980,22.64,0,21.69,40,,,,,,,,,,,,,,,,,,,,,
2002-1073,2002,1073,562650,319300,562640,319530,1,40,236,0,1980,19.7,0,21.24,40,Calibration,398.6666667,385.9913043,-12.67536232,-0.639933999,Pass Low,344.8333333,332.3,-12.53333333,-0.681152714,Pass Low,51,50.6,-0.4,-0.056121353,Pass Low,2.833333333,3.091304348,0.257971014,0.149883909,Pass Low
2146-1075,2146,1075,562000,319010,561950,318910,1,48,120,0,987.39,25.88,8.59,17.59,24.56,,,,,,,,,,,,,,,,,,,,,
2073-1075,2073,1075,561940,318810,561950,318910,1,48,106,0.01,879.35,5.19,7.99,15.94,23.94,Validation,76.33333333,41.46521739,-34.86811594,-4.543321872,Pass Low,66.33333333,38.88,-27.45333333,-3.785076758,Pass Low,9.333333333,2.42,-6.913333333,-2.851819068,Pass Low,0.666666667,0.165217391,-0.501449275,-0.777518274,Pass Low
1098-1075,1098,1075,561820,318800,561950,318910,1,32,179,0.01,977.28,48.13,8.23,28.37,22.71,Validation,346.6666667,462.38,115.7133333,5.753228402,Fail Low,297,401.71,104.71,5.602149289,Fail Low,47.33333333,60.67,13.33666667,1.814862449,Pass Low,2.333333333,0,-2.333333333,-2.160246899,Pass Low
1219-1081,1219,1081,560810,318820,561000,319070,2,64,310,0.2,977,35.51,9.51,26.95,41.42,,,,,,,,,,,,,,,,,,,,,
7035-1081,7035,1081,560980,319400,561000,319070,1,64,336,0,1872.87,21.49,1.22,20.12,60.11,,,,,,,,,,,,,,,,,,,,,
1102-1081,1102,1081,561340,318480,561000,319070,1,48,736,0.24,915.74,28.03,5.69,60.89,43.51,,,,,,,,,,,,,,,,,,,,,
1102-1083,1102,1083,561340,318480,561520,318590,1,48,220,0,1980,22.49,0,16.5,48,Calibration,256.912037,437.28,180.367963,9.681320206,Fail Low,218.9896839,378.03,159.0403161,9.205087117,Fail Low,36.02189019,59.25,23.22810981,3.365475841,Pass Low,1.900462963,0,-1.900462963,-1.949596349,Pass Low
2051-1083,2051,1083,561570,318620,561520,318590,1,32,60,0,1980,11.1,0,6.75,32,,,,,,,,,,,,,,,,,,,,,
3001-1086,3001,1086,562010,318070,562930,318160,2,96,930,0,3483,38.21,7.33,42.2,79.33,Calibration,1247,1340.793913,93.79391304,2.607502954,Pass Mid,1013,1022.16,9.16,0.287151568,Pass Mid,167,186.16,19.16,1.441865494,Pass Low,67,132.473913,65.47391304,6.556019573,Pass Low
1224-1086,1224,1086,563510,318030,562930,318160,1,64,610,0,1980,48.53,6.23,40.54,54.17,,,,,,,,,,,,,,,,,,,,,
1118-1086,1118,1086,563230,318040,562930,318160,1,64,325,0,1720,32.26,1.54,19.83,59.02,Calibration,455.6515069,461.0373913,5.385884447,0.251571271,Pass Low,340.5709247,329.77,-10.80092465,-0.589967472,Pass Low,56.02094233,59.15,3.129057673,0.412341556,Pass Low,59.05963988,72.1173913,13.05775142,1.612332083,Pass Low
7500-1087,7500,1087,563260,318190,563310,318230,3,64,70,3.03,2100,41.59,13.84,17.78,14.17,,,,,,,,,,,,,,,,,,,,,
1094-1087,1094,1087,563170,318360,563310,318230,4,64,189,4.22,2600,42.77,14.86,25.49,26.69,Calibration,1054.483053,1060.193478,5.710425663,0.175614959,Pass Mid,879.9890056,884.65,4.660994363,0.156915425,Pass Mid,144.750505,146.4,1.649494994,0.136712185,Pass Low,29.74354196,29.14347826,-0.600063695,-0.110586614,Pass Low
7501-1088,7501,1088,563320,318240,563360,318220,3,64,52,2.61,2325,38.18,11.69,14.61,12.81,,,,,,,,,,,,,,,,,,,,,
7006-1088,7006,1088,563370,318280,563360,318220,3,64,70,4.82,1725,60.3,19.39,23.33,10.8,Calibration,906.1450026,944.3873913,38.2423887,1.257221106,Pass Mid,723.4584384,748.1,24.64156155,0.908436273,Pass Mid,119.0025939,122.57,3.567406052,0.324596409,Pass Low,63.68397021,73.7173913,10.0334211,1.210510384,Pass Low
1088-1089,1088,1089,563360,318220,563370,318190,4,64,8,0,6400,30.12,1.68,2.13,13.49,,,,,,,,,,,,,,,,,,,,,
7007-1090,7007,1090,563330,317980,563300,317960,3,64,50,3.31,1200,47.85,23.32,26.13,6.89,,,,,,,,,,,,,,,,,,,,,
2819-1090,2819,1090,563330,317920,563300,317960,2,64,60,1.76,2712.5,34.87,7.6,10.97,19.69,Calibration,784.5053103,814.853913,30.34860277,1.073200063,Pass Mid,607.1351233,604.78,-2.355123283,-0.095673694,Pass Low,99.86842465,117,17.13157535,1.645182708,Pass Low,77.50176234,93.07391304,15.5721507,1.686184319,Pass Low
7035-1092,7035,1092,560980,319400,560910,319630,1,64,241,0.01,1247.12,22.55,2.64,16.2,53.56,,,,,,,,,,,,,,,,,,,,,
5010-1092,5010,1092,560730,319690,560910,319630,1,64,180,0,1899.73,17,1.14,11.27,57.52,,,,,,,,,,,,,,,,,,,,,
2065-1092,2065,1092,561230,319940,560910,319630,1,48,712,0.02,1029.98,7.91,2.49,55.89,45.86,,,,,,,,,,,,,,,,,,,,,
7500-1094,7500,1094,563260,318190,563170,318360,4,64,197,7.1,2305.47,44.33,27.8,38.88,18.24,Calibration,970.3795207,963.1773913,-7.202129412,-0.231631404,Pass Mid,796.22347,794.63,-1.593469988,-0.056499395,Pass Mid,130.9718061,135.53,4.558193943,0.394873255,Pass Low,43.18424467,33.0173913,-10.16685337,-1.647097887,Pass Low
1026-1094,1026,1094,562970,318280,563170,318360,2,30,500,2.31,1455.55,16.29,38.25,98.25,18.32,Calibration,435.8333333,231.1613043,-204.672029,-11.20759223,Fail Low,392,190.26,-201.74,-11.82356753,Fail Low,39.66666667,36.31,-3.356666667,-0.544606845,Pass Low,4.166666667,4.591304348,0.424637681,0.202923234,Pass Low
7010-1094,7010,1094,563090,318430,563170,318360,4,48,103,6.68,2385.58,34.06,32.42,40.14,9.24,Calibration,936.6666667,782.2030435,-154.4636232,-5.268897333,Fail Mid,800.1666667,658.86,-141.3066667,-5.231738578,Fail Mid,118.5,110.73,-7.77,-0.725772134,Pass Low,18,12.61304348,-5.386956522,-1.376908922,Pass Low
7009-1094,7009,1094,563220,318410,563170,318360,4,64,45,4.19,1935.2,21.58,45.77,48.3,3.35,Calibration,543.3333333,391.7143478,-151.6189855,-7.012158199,Fail Low,440.3333333,318.08,-122.2533333,-6.27802047,Fail Low,86.5,56.83,-29.67,-3.504806081,Pass Low,16.5,16.80434783,0.304347826,0.074582122,Pass Low
1129-1095,1129,1095,562200,319170,562230,319240,2,48,61,0.12,2390.08,43,2.52,7.09,30.97,,,,,,,,,,,,,,,,,,,,,
4002-1095,4002,1095,562240,319280,562230,319240,1,48,55,0,1980,51.11,1.86,5.98,33.1,,,,,,,,,,,,,,,,,,,,,
1095-1096,1095,1096,562230,319240,562350,319350,1,32,142,0,1691.31,5.37,1.12,17.1,29.9,,,,,,,,,,,,,,,,,,,,,
6004-1096,6004,1096,562390,319340,562350,319350,1,32,62,0,625.49,0,5.99,12.96,17.22,,,,,,,,,,,,,,,,,,,,,
1075-1098,1075,1098,561950,318910,561820,318800,1,32,179,0.01,1026,23.77,2.67,22.81,28.25,Validation,404,235.84,-168.16,-9.401605051,Fail Low,349.3333333,228.39,-120.9433333,-7.116017013,Fail Low,51,7.45,-43.55,-8.055841252,Pass Low,3.666666667,0,-3.666666667,-2.708012802,Pass Low
5013-1098,5013,1098,561690,318710,561820,318800,1,32,150,0,1103.23,41.7,2.8,19.67,27.45,,,,,,,,,,,,,,,,,,,,,
1137-1098,1137,1098,561760,318870,561820,318800,1,30,100,0.01,526.6,4.56,7.45,19.45,18.51,,,,,,,,,,,,,,,,,,,,,
1081-1102,1081,1102,561000,319070,561340,318480,1,48,736,0,1716.62,25.35,3.37,58.57,45.24,,,,,,,,,,,,,,,,,,,,,
1083-1102,1083,1102,561520,318590,561340,318480,1,48,220,0,1904.71,11.54,1.07,17.57,45.08,Calibration,307.0138889,211.72,-95.29388889,-5.917084042,Pass Low,262.6067278,202.35,-60.2567278,-3.951975774,Pass Low,43.19651294,9.37,-33.82651294,-6.598081014,Pass Low,1.210648148,0,-1.210648148,-1.556051508,Pass Low
1138-1102,1138,1102,561270,318390,561340,318480,1,30,158,0.02,614.33,12.43,6.76,25.72,22.11,,,,,,,,,,,,,,,,,,,,,
7013-1107,7013,1107,565110,320250,565160,320240,2,40,45,0.06,1292.8,50.39,7.59,11.64,13.91,,,,,,,,,,,,,,,,,,,,,
7012-1107,7012,1107,565280,320220,565160,320240,2,40,120,0.02,1350.42,52.15,8.88,19.68,21.95,Calibration,654.3333333,673.8847826,19.55144928,0.75868108,Pass Low,578.6666667,595.69,17.02333333,0.702521455,Pass Low,69.5,70.26,0.76,0.090915335,Pass Low,6.166666667,7.934782609,1.768115942,0.665876768,Pass Low
2026-1107,2026,1107,565100,320070,565160,320240,1,48,183,0.07,850.48,18.1,9.27,23,28.65,,,,,,,,,,,,,,,,,,,,,
1111-1108,1111,1108,565330,320170,565320,320210,2,48,37,0,3429.99,51.78,1.09,3.86,34.48,,,,,,,,,,,,,,,,,,,,,
7012-1108,7012,1108,565280,320220,565320,320210,2,40,35,0.34,1269.45,50.55,6.29,9.44,13.35,,,,,,,,,,,,,,,,,,,,,
1108-1109,1108,1109,565320,320210,565330,320230,2,32,45,0,3900,43.94,1.71,6.77,23.93,,,,,,,,,,,,,,,,,,,,,
7015-1110,7015,1110,565360,320220,565370,320190,2,48,36,0,3200,57.01,1.31,4.01,32.34,,,,,,,,,,,,,,,,,,,,,
1204-1110,1204,1110,566250,320000,565370,320190,2,80,910,0.31,822.87,39.08,7.84,48.79,67.15,Calibration,303.3333333,304.7473913,1.414057971,0.081096403,Pass Low,250.1666667,253.92,3.753333333,0.23641745,Pass Low,43.33333333,42.51,-0.823333333,-0.125671677,Pass Low,9.833333333,8.317391304,-1.515942029,-0.503211558,Pass Low
1110-1111,1110,1111,565370,320190,565330,320170,2,48,46,0,3400,52.56,0.94,4.39,37.75,,,,,,,,,,,,,,,,,,,,,
7016-1111,7016,1111,565230,319970,565330,320170,3,96,219,0.24,2020.21,71.39,7.06,15.27,51.63,Calibration,1330.333333,1351.576957,21.24362319,0.580124843,Pass Mid,1096.5,1123.18,26.68,0.800858222,Pass Mid,157,158.71,1.71,0.136102762,Pass Low,76.83333333,69.68695652,-7.146376812,-0.834933766,Pass Low
2146-1112,2146,1112,562000,319010,562150,319040,1,48,132,0,1980,24.79,0,9.9,48,,,,,,,,,,,,,,,,,,,,,
7017-1112,7017,1112,562180,319050,562150,319040,1,48,58,0,1980,12.71,0,4.35,48,Validation,451.1666667,247.2478261,-203.9188406,-10.91228574,Fail Low,392,241.04,-150.96,-8.485184865,Fail Low,54.83333333,5.96,-48.87333333,-8.86459666,Pass Low,4.333333333,0.247826087,-4.085507246,-2.699437523,Pass Low
7018-1113,7018,1113,562180,319060,562190,319120,2,48,60,0,2500,42.97,0,4.5,48,Validation,933.6666667,1022.124783,88.45811594,2.828729447,Pass Mid,790.3333333,871.24,80.90666667,2.806981496,Pass Mid,128.3333333,135.45,7.116666667,0.619680666,Pass Low,15,15.43478261,0.434782609,0.111455643,Pass Low
1129-1113,1129,1113,562200,319170,562190,319120,1,48,42,0,1980,53.08,0,3.15,48,,,,,,,,,,,,,,,,,,,,,
2002-1114,2002,1114,562650,319300,562240,319090,1,40,454,0,1980,21.27,0,40.86,40,Calibration,416,414.03,-1.97,-0.096701749,Pass Low,357.3333333,355.15,-2.183333333,-0.115677179,Pass Low,53.5,53.48,-0.02,-0.002734599,Pass Low,5.166666667,5.4,0.233333333,0.101513261,Pass Low
7021-1114,7021,1114,562220,319070,562240,319090,1,48,28,0,1980,17.65,0,2.1,48,Validation,368.5,345.7369565,-22.76304348,-1.204548155,Pass Low,317.3333333,297.4,-19.93333333,-1.13697665,Pass Low,47.83333333,45.45,-2.383333333,-0.348977765,Pass Low,3.333333333,2.886956522,-0.446376812,-0.253111171,Pass Low
1050-1115,1050,1115,562300,319010,562280,319020,2,48,20,0,3960,20.2,0,1.5,48,,,,,,,,,,,,,,,,,,,,,
7030-1115,7030,1115,562250,319030,562280,319020,1,48,28,0,1980,49.21,0,2.1,48,,,,,,,,,,,,,,,,,,,,,
7028-1116,7028,1116,562190,319010,562170,318990,2,48,24,0,3200,14.33,0,1.8,48,,,,,,,,,,,,,,,,,,,,,
7027-1116,7027,1116,562190,318920,562170,318990,3,48,72,0,4800,4.73,0,5.4,48,,,,,,,,,,,,,,,,,,,,,
1118-1117,1118,1117,563230,318040,563260,318170,3,64,105,1.76,2925,34.22,7.1,13.01,29.05,,,,,,,,,,,,,,,,,,,,,
1086-1117,1086,1117,562930,318160,563260,318170,3,64,331,5.7,1125,79.51,30.74,49.35,24.14,Calibration,844.381688,834.1843478,-10.19734017,-0.351991916,Pass Mid,685.9054937,674.59,-11.31549372,-0.43385035,Pass Low,112.8254626,113.19,0.364537447,0.034291625,Pass Low,45.65073172,46.40434783,0.753616104,0.111081386,Pass Low
1119-1118,1119,1118,563240,317990,563230,318040,4,64,48,0,6680,23.29,0.79,3.49,49.53,,,,,,,,,,,,,,,,,,,,,
1090-1119,1090,1119,563300,317960,563240,317990,4,64,69,0,6680,22.76,0.61,4.49,55.35,,,,,,,,,,,,,,,,,,,,,
5015-1119,5015,1119,563130,317880,563240,317990,1,30,165,0.13,1250,22.7,6.55,26.35,22.54,Calibration,252.3221996,251.8443478,-0.477851744,-0.030096858,Pass Low,195.4045383,195.54,0.135461674,0.009688886,Pass Low,32.14233976,31.8,-0.342339759,-0.060544971,Pass Low,24.77532149,24.50434783,-0.27097366,-0.054589383,Pass Low
1148-1120,1148,1120,562290,320670,562530,320700,1,32,244,0.02,838.37,10.14,9.21,36.66,23.96,,,,,,,,,,,,,,,,,,,,,
2034-1120,2034,1120,562440,320830,562530,320700,1,30,150,0.02,868.99,14.7,8.28,26.28,20.55,,,,,,,,,,,,,,,,,,,,,
2204-1120,2204,1120,562650,320970,562530,320700,1,30,320,0.02,891.63,18.96,7.24,45.64,25.24,,,,,,,,,,,,,,,,,,,,,
1015-1120,1015,1120,562570,320490,562530,320700,1,48,204,0.01,971.04,34.59,8.81,24.11,30.46,Validation,280.8333333,331.88,51.04666667,2.916444527,Pass Low,250.5,292.77,42.27,2.564716607,Pass Low,28.16666667,39.11,10.94333333,1.88682835,Pass Low,2.166666667,0,-2.166666667,-2.081665999,Pass Low
1061-1124,1061,1124,561820,319820,561850,319680,1,48,147,0.01,806.87,29.58,7.86,18.89,28.02,Calibration,218.5,236.9373913,18.4373913,1.221800024,Pass Low,191.3333333,208.62,17.28666667,1.222423233,Pass Low,25.83333333,27,1.166666667,0.226990552,Pass Low,1.333333333,1.317391304,-0.015942029,-0.013847657,Pass Low
7031-1124,7031,1124,561900,319700,561850,319680,1,48,53,0,990,29.23,7.24,11.22,17.01,Calibration,291.6666667,283.6530435,-8.013623188,-0.472486374,Pass Low,255.1666667,249.5,-5.666666667,-0.356730592,Pass Low,35.33333333,32.84,-2.493333333,-0.427059194,Pass Low,1.166666667,1.313043478,0.146376812,0.13145794,Pass Low
1127-1124,1127,1124,561860,319650,561850,319680,1,48,35,0,989.2,6.01,7.5,10.13,12.44,,,,,,,,,,,,,,,,,,,,,
2122-1127,2122,1127,561780,319620,561860,319650,1,32,62,0,1317.44,0,3.2,10.17,21.94,,,,,,,,,,,,,,,,,,,,,
1124-1127,1124,1127,561850,319680,561860,319650,1,48,35,0,1559.62,18.45,1.41,4.04,31.19,,,,,,,,,,,,,,,,,,,,,
7502-1127,7502,1127,561890,319550,561860,319650,1,32,100,0.02,477.03,14.06,7.75,19,18.95,,,,,,,,,,,,,,,,,,,,,
1028-1128,1028,1128,562090,319470,562010,319500,1,32,84,0,1980,2.38,0,9.45,32,,,,,,,,,,,,,,,,,,,,,
2797-1128,2797,1128,562020,319420,562010,319500,1,16,81,0,1980,2.96,0,18.23,16,,,,,,,,,,,,,,,,,,,,,
1095-1129,1095,1129,562230,319240,562200,319170,1,48,61,0,2332.04,43.39,1.36,5.94,36.98,,,,,,,,,,,,,,,,,,,,,
1113-1129,1113,1129,562190,319120,562200,319170,1,48,42,0,2285.26,47.01,1.49,4.64,32.62,,,,,,,,,,,,,,,,,,,,,
2797-1129,2797,1129,562020,319420,562200,319170,1,16,333,0.28,130.21,30.05,33.4,108.33,11.07,,,,,,,,,,,,,,,,,,,,,
4000-1130,4000,1130,562250,319430,562250,319320,1,48,120,0,1980,51.11,0,9,48,,,,,,,,,,,,,,,,,,,,,
4002-1130,4002,1130,562240,319280,562250,319320,1,48,40,0,1980,47.31,0,3,48,,,,,,,,,,,,,,,,,,,,,
4000-1132,4000,1132,562250,319430,562430,319430,1,32,172,0,435.97,5.84,7.68,27.03,22.91,,,,,,,,,,,,,,,,,,,,,
1133-1132,1133,1132,562460,319520,562430,319430,1,48,93,0,818.36,8.46,4.78,11.76,28.48,,,,,,,,,,,,,,,,,,,,,
2001-1132,2001,1132,562470,319370,562430,319430,1,32,79,0.01,565.72,11.73,6.78,15.67,18.15,,,,,,,,,,,,,,,,,,,,,
1096-1132,1096,1132,562350,319350,562430,319430,1,32,147,0,1990,3.66,0.94,17.48,30.28,,,,,,,,,,,,,,,,,,,,,
1142-1133,1142,1133,562510,319530,562460,319520,1,30,100,0,1083.31,7.04,4.81,16.81,21.41,,,,,,,,,,,,,,,,,,,,,
1132-1133,1132,1133,562430,319430,562460,319520,1,48,93,0,819.66,16.98,5.32,12.29,27.24,,,,,,,,,,,,,,,,,,,,,
5006-1133,5006,1133,562260,319540,562460,319520,1,48,206,0,880.1,3.58,2.12,17.57,42.21,,,,,,,,,,,,,,,,,,,,,
1066-1135,1066,1135,561970,319700,562050,319690,2,48,77,0,3647.01,7.42,0.7,6.48,42.81,,,,,,,,,,,,,,,,,,,,,
1067-1135,1067,1135,562110,319690,562050,319690,1,48,54,0,1123.21,25.79,2.16,6.21,31.31,Calibration,281.5,283.8882609,2.38826087,0.142044155,Pass Low,247.1666667,248.95,1.783333333,0.113228464,Pass Low,33,33.56,0.56,0.097072534,Pass Low,1.333333333,1.37826087,0.044927536,0.038584711,Pass Low
1136-1135,1136,1135,562050,319640,562050,319690,1,30,100,0.04,526.05,15.96,7.75,19.75,18.23,,,,,,,,,,,,,,,,,,,,,
1135-1136,1135,1136,562050,319690,562050,319640,1,30,100,0,1250,2.35,0,12,30,,,,,,,,,,,,,,,,,,,,,
1098-1137,1098,1137,561820,318800,561760,318870,1,30,100,0,1250,1.94,0,12,30,,,,,,,,,,,,,,,,,,,,,
1102-1138,1102,1138,561340,318480,561270,318390,1,30,158,0,1250,2.34,0,18.96,30,,,,,,,,,,,,,,,,,,,,,
1146-1139,1146,1139,562040,320710,561980,320690,1,32,73,0,1528.48,4.85,1.71,9.93,26.47,,,,,,,,,,,,,,,,,,,,,
1011-1139,1011,1139,561920,320660,561980,320690,1,32,64,0,1848.86,6.14,1.04,8.24,27.97,Validation,135.8333333,109.55,-26.28333333,-2.372864341,Pass Low,115.1666667,105.13,-10.03666667,-0.956314048,Pass Low,17.66666667,4.42,-13.24666667,-3.986176436,Pass Low,3,0,-3,-2.449489743,Pass Low
1140-1139,1140,1139,562040,320820,561980,320690,1,30,148,0.01,621.72,8.64,6.32,24.08,22.12,,,,,,,,,,,,,,,,,,,,,
1139-1140,1139,1140,561980,320690,562040,320820,1,30,148,0,1250,3.45,0,17.76,30,,,,,,,,,,,,,,,,,,,,,
1133-1142,1133,1142,562460,319520,562510,319530,1,30,100,0,1250,11.61,0,12,30,,,,,,,,,,,,,,,,,,,,,
1139-1146,1139,1146,561980,320690,562040,320710,1,32,73,0,1522.28,6.02,1.75,9.96,26.38,,,,,,,,,,,,,,,,,,,,,
1148-1146,1148,1146,562290,320670,562040,320710,1,32,248,0,1885.85,3.26,0.99,28.89,30.91,,,,,,,,,,,,,,,,,,,,,
1147-1146,1147,1146,562000,320590,562040,320710,1,30,124,0,715.16,3.06,5.66,20.54,21.73,,,,,,,,,,,,,,,,,,,,,
1146-1147,1146,1147,562040,320710,562000,320590,1,30,124,0,1250,1.54,0,14.88,30,,,,,,,,,,,,,,,,,,,,,
1146-1148,1146,1148,562040,320710,562290,320670,1,32,248,0,1704.1,4.79,1.34,29.24,30.54,,,,,,,,,,,,,,,,,,,,,
1120-1148,1120,1148,562530,320700,562290,320670,1,32,244,0,1519.66,4.43,1.24,28.69,30.62,,,,,,,,,,,,,,,,,,,,,
1149-1148,1149,1148,562330,320600,562290,320670,1,30,115,0,610.85,1.65,6.16,19.96,20.74,,,,,,,,,,,,,,,,,,,,,
1148-1149,1148,1149,562290,320670,562330,320600,1,30,115,0,1250,1,0,13.8,30,,,,,,,,,,,,,,,,,,,,,
1005-1201,1005,1201,564550,322400,564550,322690,1,48,299,0,1250,32.19,0,22.42,48,Calibration,259,368.7456522,109.7456522,6.194560014,Fail Low,230.6666667,312.32,81.65333333,4.9555782,Pass Low,25.66666667,35.13,9.463333333,1.716402946,Pass Low,2.666666667,21.29565217,18.62898551,5.38195152,Pass Low
1215-1202,1215,1202,566780,323000,566790,323030,1,80,38,0,1250,58.36,0,1.71,80,Calibration,694,701.1552174,7.155217391,0.270910955,Pass Low,613.3333333,618.95,5.616666667,0.226275931,Pass Low,69.83333333,71.14,1.306666667,0.155636453,Pass Low,10.83333333,11.06521739,0.231884058,0.070077436,Pass Low
1216-1203,1216,1203,566800,322980,566970,323020,1,80,179,0,1250,42.26,0,8.05,80,Calibration,501.8333333,483.2226087,-18.61072464,-0.838586436,Pass Low,406.3333333,380.09,-26.24333333,-1.323444701,Pass Low,62.16666667,74.65,12.48333333,1.509301704,Pass Low,33.33333333,28.4826087,-4.850724638,-0.872511929,Pass Low
1321-1204,1321,1204,568930,319620,566250,320000,1,80,2689,0,1730,18.59,5.14,126.14,76.74,,,,,,,,,,,,,,,,,,,,,
1110-1204,1110,1204,565370,320190,566250,320000,1,80,910,0,1730,20.73,0,40.95,80,Calibration,289.5,343.1847826,53.68478261,3.018370184,Pass Low,237.8333333,294.57,56.73666667,3.477430283,Pass Low,41,39.78,-1.22,-0.191965376,Pass Low,10.66666667,8.834782609,-1.831884058,-0.586650624,Pass Low
2819-1206,2819,1206,563330,317920,563310,317700,1,64,220,0,1724.74,56.04,3.63,16.01,49.47,,,,,,,,,,,,,,,,,,,,,
2737-1206,2737,1206,563410,317670,563310,317700,1,30,100,0.04,215.76,6.42,17.54,29.54,12.19,,,,,,,,,,,,,,,,,,,,,
2506-1206,2506,1206,563120,317060,563310,317700,1,64,681,0,1721.08,54.36,5.76,44.06,55.64,,,,,,,,,,,,,,,,,,,,,
1221-1208,1221,1208,560680,318630,560380,318230,1,96,470,0,1730,49.88,0,17.63,96,,,,,,,,,,,,,,,,,,,,,
1338-1208,1338,1208,557340,317090,560380,318230,1,96,3300,0,1730,49.01,16.83,140.58,84.51,,,,,,,,,,,,,,,,,,,,,
1230-1209,1230,1209,560580,318840,560330,318990,2,96,290,0,2500,38.41,0.64,11.51,90.69,,,,,,,,,,,,,,,,,,,,,
1340-1209,1340,1209,557290,319130,560330,318990,1,96,3090,0,1730,47.76,23.62,139.5,79.74,Validation,713.3888889,713.1078261,-0.281062802,-0.010524052,Pass Mid,562.8590475,520.92,-41.93904752,-1.801619963,Pass Low,92.58539692,105.14,12.55460308,1.262660971,Pass Low,57.94444444,87.04782609,29.10338164,3.418109937,Pass Low
5010-1210,5010,1210,560730,319690,560300,319920,1,64,514,0,1980,8.88,0,28.91,64,Calibration,235.8541667,155.5265217,-80.32764493,-5.742226721,Pass Low,198.0478574,138.02,-60.02785735,-4.630782156,Pass Low,32.57714265,6.45,-26.12714265,-5.914574906,Pass Low,5.229166667,11.05652174,5.827355072,2.042130156,Pass Low
1342-1210,1342,1210,560170,320000,560300,319920,1,64,151,0,1980,8.81,0,8.49,64,,,,,,,,,,,,,,,,,,,,,
2068-1211,2068,1211,561150,320460,560380,320570,1,30,300,0,799.76,6.88,5.42,41.42,26.08,,,,,,,,,,,,,,,,,,,,,
2067-1211,2067,1211,561160,320360,560380,320570,1,48,806,0,814.49,5.93,5.24,65.69,44.17,Calibration,37.5,35.82652174,-1.673478261,-0.276378675,Pass Low,31.97032711,24.76,-7.210327108,-1.353824352,Pass Low,5.258839559,3.01,-2.248839559,-1.105989967,Pass Low,0.270833333,8.056521739,7.785688406,3.815561649,Pass Low
1343-1211,1343,1211,559550,320230,560380,320570,1,48,1048,0,1600,0.45,1.13,79.73,47.32,,,,,,,,,,,,,,,,,,,,,
1029-1212,1029,1212,561850,320710,561510,320830,1,30,359,0,1250,4.36,0,43.08,30,,,,,,,,,,,,,,,,,,,,,
1008-1213,1008,1213,562050,321300,561620,321450,1,30,465,0,1250,22.56,0,55.8,30,,,,,,,,,,,,,,,,,,,,,
1217-1214,1217,1214,566770,322950,566740,322980,2,48,44,0,3838.77,37.1,0.75,4.05,39.16,,,,,,,,,,,,,,,,,,,,,
1006-1214,1006,1214,565600,322630,566740,322980,1,80,1193,0.35,1250,53.86,12.55,66.24,64.84,Calibration,574.1666667,617.443913,43.27724638,1.772994721,Pass Low,467.8333333,496.86,29.02666667,1.32165324,Pass Low,66.5,82.21,15.71,1.82188557,Pass Low,39.83333333,38.37391304,-1.45942029,-0.233384431,Pass Low
