Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
2601-2034,2601,2034,562260,321430,562440,320830,1,30,716,0,1959.8,5.54,0.99,86.91,29.66,Calibration,113.75,108.59,-5.16,-0.48939091,Pass Low,96.00914855,96.7,0.690851454,0.070379878,Pass Low,17.61585145,11.89,-5.725851454,-1.490736891,Pass Low,0.125,0,-0.125,-0.5,Pass Low
2605-2035,2605,2035,563010,321360,563210,321250,1,30,240,0,695.22,18.34,6.19,34.99,24.7,,,,,,,,,,,,,,,,,,,,,
4007-2035,4007,2035,563310,322090,563210,321250,1,30,835,0,832.08,23.74,5.34,105.54,28.48,,,,,,,,,,,,,,,,,,,,,
2205-2035,2205,2035,563140,320940,563210,321250,1,20,300,0,1980,0.83,0.91,54.91,19.67,,,,,,,,,,,,,,,,,,,,,
2037-2036,2037,2036,562750,319720,562880,319630,1,30,154,0,1250,12.78,0,18.48,30,,,,,,,,,,,,,,,,,,,,,
1059-2037,1059,2037,562720,319980,562750,319720,1,40,282,0,1889.59,20.32,1.2,26.58,38.2,Calibration,375.1111111,381.8552174,6.74410628,0.346657917,Pass Low,315.7352564,318.99,3.254743614,0.182700145,Pass Low,57.93141028,61.3,3.368589719,0.436282483,Pass Low,1.444444444,1.565217391,0.120772947,0.098452287,Pass Low
2036-2037,2036,2037,562880,319630,562750,319720,1,30,154,0.03,617.48,13.77,6.9,25.38,21.85,,,,,,,,,,,,,,,,,,,,,
1073-2037,1073,2037,562640,319530,562750,319720,1,40,241,0.03,1273.31,43.74,3.54,25.23,34.39,,,,,,,,,,,,,,,,,,,,,
2003-2042,2003,2042,562800,320220,562770,320070,1,40,151,0,1849.96,27.08,1.33,14.92,36.42,,,,,,,,,,,,,,,,,,,,,
2043-2042,2043,2042,562880,320030,562770,320070,1,30,118,0.03,504.16,11.11,7.93,22.09,19.23,,,,,,,,,,,,,,,,,,,,,
1059-2042,1059,2042,562720,319980,562770,320070,1,40,102,0.01,1469.2,29.06,2.3,11.48,31.98,,,,,,,,,,,,,,,,,,,,,
2042-2043,2042,2043,562770,320070,562880,320030,1,30,118,0,1250,15.71,0,14.16,30,,,,,,,,,,,,,,,,,,,,,
7041-2044,7041,2044,561860,318490,561820,318410,1,48,93,0,1730,0.22,1.04,8.01,41.79,Calibration,32.11111111,3.82,-28.29111111,-6.674668153,Pass Low,27.13276512,3.52,-23.61276512,-6.031523389,Pass Low,4.978345992,0.3,-4.678345992,-2.87977401,Pass Low,0,0,0,0,Pass Low
2045-2044,2045,2044,561900,318260,561820,318410,1,30,205,0,638.93,0.31,5.83,30.43,24.25,,,,,,,,,,,,,,,,,,,,,
3000-2044,3000,2044,561770,318220,561820,318410,1,48,193,0,1900,0.21,0.95,15.43,45.03,,,,,,,,,,,,,,,,,,,,,
2044-2045,2044,2045,561820,318410,561900,318260,1,30,205,0,1250,0.31,0,24.6,30,,,,,,,,,,,,,,,,,,,,,
2149-2050,2149,2050,562750,318630,562830,318560,2,48,95,4.21,1850.86,39.13,22.5,29.63,11.54,,,,,,,,,,,,,,,,,,,,,
5008-2050,5008,2050,562840,318850,562830,318560,1,48,260,2.04,745.19,27.4,38.95,58.45,16.01,,,,,,,,,,,,,,,,,,,,,
7011-2050,7011,2050,562930,318510,562830,318560,4,48,107,5.19,2575.11,37.52,21.86,29.89,12.89,,,,,,,,,,,,,,,,,,,,,
2069-2050,2069,2050,562770,318520,562830,318560,2,30,100,0.8,288.56,24.88,67.79,79.79,4.51,,,,,,,,,,,,,,,,,,,,,
1083-2051,1083,2051,561520,318590,561570,318620,1,32,60,0,1097.96,58.88,3.99,10.74,20.12,,,,,,,,,,,,,,,,,,,,,
5013-2051,5013,2051,561690,318710,561570,318620,1,32,152,0,1180.12,11.23,1.72,18.82,29.08,,,,,,,,,,,,,,,,,,,,,
2052-2051,2052,2051,561660,318520,561570,318620,1,30,140,0.03,508.17,12.71,7.96,24.76,20.36,,,,,,,,,,,,,,,,,,,,,
2051-2052,2051,2052,561570,318620,561660,318520,1,30,140,0,1250,2.16,0,16.8,30,,,,,,,,,,,,,,,,,,,,,
2067-2065,2067,2065,561160,320360,561230,319940,1,48,449,0,1100.18,3,1.69,35.36,45.71,,,,,,,,,,,,,,,,,,,,,
2066-2065,2066,2065,561270,319980,561230,319940,1,30,100,0,759.26,7.29,5.59,17.59,20.47,,,,,,,,,,,,,,,,,,,,,
1092-2065,1092,2065,560910,319630,561230,319940,1,48,712,0,1002.84,3.5,2.49,55.89,45.86,,,,,,,,,,,,,,,,,,,,,
2065-2066,2065,2066,561230,319940,561270,319980,1,30,100,0,1250,0.58,0,12,30,,,,,,,,,,,,,,,,,,,,,
1211-2067,1211,2067,560380,320570,561160,320360,1,48,806,0,1730,1.91,0,60.45,48,Calibration,70.125,23.68130435,-46.44369565,-6.781499827,Pass Low,59.04192963,14.24,-44.80192963,-7.401389662,Pass Low,10.83307037,2.25,-8.583070366,-3.355852254,Pass Low,0.25,7.191304348,6.941304348,3.598583224,Pass Low
2065-2067,2065,2067,561230,319940,561160,320360,1,48,449,0,1730,1.61,0,33.67,48,,,,,,,,,,,,,,,,,,,,,
1211-2068,1211,2068,560380,320570,561150,320460,1,30,300,0,1250,3.46,0,36,30,,,,,,,,,,,,,,,,,,,,,
2050-2069,2050,2069,562830,318560,562770,318520,1,30,100,0,1250,34.28,0,12,30,,,,,,,,,,,,,,,,,,,,,
6001-2070,6001,2070,563230,318800,563370,318940,1,32,238,0,1730,27.19,0,26.77,32,,,,,,,,,,,,,,,,,,,,,
2991-2070,2991,2070,563480,319350,563370,318940,1,32,400,0,1730,13.96,0,45,32,,,,,,,,,,,,,,,,,,,,,
7050-2071,7050,2071,562350,318970,562370,318950,1,48,29,0.03,2398.74,30.87,1.36,3.53,29.57,,,,,,,,,,,,,,,,,,,,,
2149-2071,2149,2071,562750,318630,562370,318950,2,64,505,0,3440,25.8,3.03,31.43,57.84,Calibration,825,845.0313043,20.03130435,0.693205375,Pass Mid,677.6666667,681.81,4.143333333,0.15892016,Pass Low,134,145.83,11.83,1.000121138,Pass Low,13.33333333,17.39130435,4.057971014,1.035334184,Pass Low
2072-2071,2072,2071,562340,318920,562370,318950,1,30,100,0,5594.99,0.78,3.47,15.47,23.28,,,,,,,,,,,,,,,,,,,,,
2071-2072,2071,2072,562370,318950,562340,318920,1,30,100,0,1250,5.96,0,12,30,,,,,,,,,,,,,,,,,,,,,
1075-2073,1075,2073,561950,318910,561940,318810,1,48,106,0,1819.05,1.4,1,8.95,42.62,Validation,91,25.31695652,-65.68304348,-8.612847363,Pass Low,83,23.78,-59.22,-8.10472797,Pass Low,7,1.45,-5.55,-2.700098618,Pass Low,1,0.086956522,-0.913043478,-1.238512432,Pass Low
2074-2073,2074,2073,561990,318810,561940,318810,1,30,100,0,638.83,6.24,6.06,18.06,19.93,,,,,,,,,,,,,,,,,,,,,
7061-2073,7061,2073,561910,318570,561940,318810,1,48,240,0,1692.01,2.92,1.34,19.34,44.67,,,,,,,,,,,,,,,,,,,,,
2073-2074,2073,2074,561940,318810,561990,318810,1,30,100,0,1250,1.24,0,12,30,,,,,,,,,,,,,,,,,,,,,
2031-2075,2031,2075,563470,320520,563420,320670,1,30,163,0,1250,11.73,0,19.56,30,,,,,,,,,,,,,,,,,,,,,
2836-2106,2836,2106,546830,308520,547200,307820,2,64,780,0.14,977,30.08,7.97,51.84,54.16,,,,,,,,,,,,,,,,,,,,,
1308-2106,1308,2106,549280,312100,547200,307820,2,96,5000,0.12,1638.81,44.05,22.14,209.64,85.86,,,,,,,,,,,,,,,,,,,,,
2778-2106,2778,2106,547300,307460,547200,307820,2,64,410,0.57,1440.24,70.59,6.97,30.04,49.14,,,,,,,,,,,,,,,,,,,,,
2708-2106,2708,2106,544770,307420,547200,307820,2,96,2446,0.28,1510.66,57.2,18.93,110.66,79.57,,,,,,,,,,,,,,,,,,,,,
2708-2110,2708,2110,544770,307420,539800,303010,1,96,6700,0,2500,61.56,84.67,335.92,71.8,,,,,,,,,,,,,,,,,,,,,
2893-2110,2893,2110,546070,309920,539800,303010,1,56,9700,0,1250,0,0,623.57,56,,,,,,,,,,,,,,,,,,,,,
1309-2114,1309,2114,548110,321080,544130,321780,1,96,4300,0,1980,30.07,9.06,170.31,90.89,,,,,,,,,,,,,,,,,,,,,
2824-2114,2824,2114,545220,310650,544130,321780,1,64,11330,0,977,14.23,0.41,637.72,63.96,,,,,,,,,,,,,,,,,,,,,
2014-2115,2014,2115,564190,322040,564430,322000,1,30,240,0,1250,5.36,0,28.8,30,,,,,,,,,,,,,,,,,,,,,
1009-2119,1009,2119,563850,321370,563680,321470,1,30,195,0,1250,3.06,0,23.4,30,,,,,,,,,,,,,,,,,,,,,
1004-2120,1004,2120,564160,322010,563920,321690,1,48,394,0,1720,44.54,4.97,34.52,41.08,,,,,,,,,,,,,,,,,,,,,
1009-2120,1009,2120,563850,321370,563920,321690,1,48,333,0,1720,27.11,1.48,26.46,45.31,,,,,,,,,,,,,,,,,,,,,
2146-2121,2146,2121,562000,319010,561820,319430,1,48,373,0,1980,0,0,27.97,48,,,,,,,,,,,,,,,,,,,,,
2122-2121,2122,2121,561780,319620,561820,319430,1,48,340,0,1980,0.2,0,25.5,48,,,,,,,,,,,,,,,,,,,,,
1127-2122,1127,2122,561860,319650,561780,319620,1,32,62,0,1913.24,16.57,1.13,8.1,27.55,Calibration,298,309.56,11.56,0.663251507,Pass Low,267,278.91,11.91,0.720885407,Pass Low,28,27.95,-0.05,-0.009453333,Pass Low,3,2.7,-0.3,-0.177704663,Pass Low
2121-2122,2121,2122,561820,319430,561780,319620,1,48,340,0,563.73,0,6.62,32.12,38.1,,,,,,,,,,,,,,,,,,,,,
2673-2130,2673,2130,565730,304590,566410,305030,1,80,850,0,1730,6.96,1.12,39.37,77.73,,,,,,,,,,,,,,,,,,,,,
2660-2130,2660,2130,565550,308870,566410,305030,1,80,4000,0.07,683.52,57.07,19.45,199.45,72.2,,,,,,,,,,,,,,,,,,,,,
2690-2130,2690,2130,566500,305050,566410,305030,1,80,76,0.12,847.84,79.14,12.78,16.2,16.89,,,,,,,,,,,,,,,,,,,,,
2674-2131,2674,2131,561130,303030,562580,303410,1,48,1400,0.05,1342.88,31.54,23.38,128.38,39.26,,,,,,,,,,,,,,,,,,,,,
2672-2131,2672,2131,562690,305400,562580,303410,1,96,2000,0.06,1247.21,27.33,17.77,92.77,77.61,,,,,,,,,,,,,,,,,,,,,
2816-2131,2816,2131,564730,304090,562580,303410,1,80,2200,0.12,1208.82,38.8,22.76,121.76,65.05,,,,,,,,,,,,,,,,,,,,,
2675-2131,2675,2131,562090,302110,562580,303410,1,96,1400,0.05,1332.65,28.58,16.69,69.19,72.85,,,,,,,,,,,,,,,,,,,,,
1075-2146,1075,2146,561950,318910,562000,319010,1,48,120,2.48,1253.09,59.37,15.54,24.54,17.6,,,,,,,,,,,,,,,,,,,,,
2121-2146,2121,2146,561820,319430,562000,319010,1,48,373,0.02,332.53,1.2,24,51.98,25.84,,,,,,,,,,,,,,,,,,,,,
1112-2146,1112,2146,562150,319040,562000,319010,1,48,132,0.28,892.26,13.98,9.96,19.86,23.93,,,,,,,,,,,,,,,,,,,,,
2150-2147,2150,2147,563140,320470,563310,320490,1,40,170,2.29,1560,42,14.53,29.83,20.52,,,,,,,,,,,,,,,,,,,,,
1018-2147,1018,2147,563380,320470,563310,320490,2,40,85,0.75,1635.56,57.28,5.41,13.06,23.44,Calibration,889,888.3013043,-0.698695652,-0.023438106,Pass Mid,810,811.96,1.96,0.068825757,Pass Mid,77,75.95,-1.05,-0.12006863,Pass Low,2,0.391304348,-1.608695652,-1.471199129,Pass Low
2050-2149,2050,2149,562830,318560,562750,318630,2,48,95,0,3980,22.3,0,7.13,48,,,,,,,,,,,,,,,,,,,,,
2071-2149,2071,2149,562370,318950,562750,318630,1,64,505,0,1720,42.1,1.66,30.06,60.48,Calibration,654,688.293913,34.29391304,1.323756878,Pass Low,503,555.5,52.5,2.282069518,Pass Low,141.3333333,119.02,-22.31333333,-1.955680385,Pass Low,9.666666667,13.77391304,4.107246377,1.199724641,Pass Low
4012-2150,4012,2150,562960,320480,563140,320470,1,40,174,1.04,1485,44.12,7.77,23.43,26.73,,,,,,,,,,,,,,,,,,,,,
2147-2150,2147,2150,563310,320490,563140,320470,1,40,170,1.88,1485,63.08,10.39,25.69,23.82,,,,,,,,,,,,,,,,,,,,,
2023-2200,2023,2200,564820,320300,564980,320270,1,40,165,0,1393.55,56.17,2.94,17.79,33.39,,,,,,,,,,,,,,,,,,,,,
2201-2200,2201,2200,565010,320350,564980,320270,1,16,100,0.14,393.69,28.98,11,33.5,10.75,,,,,,,,,,,,,,,,,,,,,
2022-2200,2022,2200,565080,320260,564980,320270,1,40,97,0,1980,19.27,1.13,9.86,35.43,Calibration,472,349.5573913,-122.4426087,-6.041275177,Fail Low,418,299.47,-118.53,-6.2580843,Fail Low,50,45.47,-4.53,-0.655661584,Pass Low,4,4.617391304,0.617391304,0.297431937,Pass Low
2200-2201,2200,2201,564980,320270,565010,320350,1,16,100,0,1250,21.96,0,22.5,16,,,,,,,,,,,,,,,,,,,,,
4007-2202,4007,2202,563310,322090,563240,322060,1,30,100,0,1250,21.65,0,12,30,,,,,,,,,,,,,,,,,,,,,
1120-2204,1120,2204,562530,320700,562650,320970,1,30,320,0,1319.25,12,2.45,40.85,28.2,,,,,,,,,,,,,,,,,,,,,
2600-2204,2600,2204,562740,321370,562650,320970,1,30,410,0,1975.57,8.79,1,50.2,29.4,Calibration,178.875,172.6295652,-6.245434783,-0.471099009,Pass Low,150.4037707,144.81,-5.59377066,-0.460416998,Pass Low,27.59622934,26.95,-0.64622934,-0.123742619,Pass Low,0.875,0.869565217,-0.005434783,-0.00581907,Pass Low
2607-2204,2607,2204,562850,320960,562650,320970,1,30,200,0,645.43,3.33,6.09,30.09,23.93,,,,,,,,,,,,,,,,,,,,,
2607-2205,2607,2205,562850,320960,563140,320940,1,20,320,0,1980,0.83,0,57.6,20,,,,,,,,,,,,,,,,,,,,,
2035-2205,2035,2205,563210,321250,563140,320940,1,20,300,0,1980,1.76,0,54,20,,,,,,,,,,,,,,,,,,,,,
2885-2505,2885,2505,563940,317470,564210,317050,1,80,500,0,1730,49,4.5,27,66.66,,,,,,,,,,,,,,,,,,,,,
1323-2505,1323,2505,564610,316570,564210,317050,1,80,601,0,1730,51.5,5.86,32.91,65.75,Calibration,856.875,831.6626087,-25.2123913,-0.867708132,Pass Mid,691.9207174,666.03,-25.89071741,-0.993612572,Pass Low,126.9542826,124.65,-2.304282588,-0.205443177,Pass Low,38,40.9826087,2.982608696,0.47461946,Pass Low
1206-2506,1206,2506,563310,317700,563120,317060,1,64,681,0,1980,41.11,2.04,40.34,60.77,,,,,,,,,,,,,,,,,,,,,
2709-2506,2709,2506,563090,316240,563120,317060,1,64,825,0,1980,58.6,9.5,55.91,53.12,Calibration,997,1016.229565,19.22956522,0.606090969,Pass Mid,744,769.82,25.82,0.938499653,Pass Mid,149,143.24,-5.76,-0.476505208,Pass Low,104,103.1695652,-0.830434783,-0.081593874,Pass Low
2728-2507,2728,2507,563250,315490,563260,315450,1,64,38,0,1728.02,45.34,1.9,4.04,33.85,,,,,,,,,,,,,,,,,,,,,
2810-2507,2810,2507,564140,315610,563260,315450,1,32,950,0.02,288.1,3.79,13.05,119.93,28.52,Calibration,14,10.89173913,-3.10826087,-0.881058689,Pass Low,8,7.9,-0.1,-0.035466345,Pass Low,6,2.97,-3.03,-1.430742259,Pass Low,0,0.02173913,0.02173913,0.208514414,Pass Low
2710-2507,2710,2507,563350,315100,563260,315450,1,64,350,0,1720,56.47,5.91,25.6,49.23,Calibration,802,835.7091304,33.70913043,1.17799694,Pass Mid,593,620.3,27.3,1.108392417,Pass Low,114,118.87,4.87,0.45132271,Pass Low,95,96.53913043,1.539130435,0.157275715,Pass Low
2204-2600,2204,2600,562650,320970,562740,321370,1,30,410,0.01,585.05,19.89,6.91,56.11,26.3,Calibration,104,114.7156522,10.71565217,1.024692775,Pass Low,86.92577476,95.93,9.004225243,0.941687939,Pass Low,15.94922524,17.49,1.540774757,0.376813149,Pass Low,1.125,1.295652174,0.170652174,0.15511744,Pass Low
2601-2600,2601,2600,562260,321430,562740,321370,1,30,610,0,1921.99,2.03,1.01,74.21,29.59,,,,,,,,,,,,,,,,,,,,,
2605-2600,2605,2600,563010,321360,562740,321370,1,30,270,0,1541.41,12.63,1.34,33.74,28.81,,,,,,,,,,,,,,,,,,,,,
2034-2601,2034,2601,562440,320830,562260,321430,1,30,716,0,1980,5.56,0,85.92,30,Calibration,70.25,71.02,0.77,0.091617988,Pass Low,58.83068838,59.91,1.079311617,0.140075463,Pass Low,10.79431162,11.11,0.315688383,0.095391306,Pass Low,0.625,0,-0.625,-1.118033989,Pass Low
2600-2601,2600,2601,562740,321370,562260,321430,1,30,610,0,1980,6.58,0,73.2,30,,,,,,,,,,,,,,,,,,,,,
2808-2602,2808,2602,554730,313790,553990,314360,1,48,900,0.01,977,30.16,6.79,74.29,43.62,,,,,,,,,,,,,,,,,,,,,
2714-2602,2714,2602,553540,314410,553990,314360,1,64,450,0,741.71,6.62,5.45,30.76,52.66,,,,,,,,,,,,,,,,,,,,,
2603-2602,2603,2602,556280,316920,553990,314360,1,80,3600,0,1480,3.14,1.26,163.26,79.38,Calibration,47.5,45.4673913,-2.032608696,-0.298128472,Pass Low,38.65714892,41.39,2.73285108,0.43197442,Pass Low,7.09285108,3.36,-3.73285108,-1.632819885,Pass Low,1.75,0.717391304,-1.032608696,-0.929676302,Pass Low
2602-2603,2602,2603,553990,314360,556280,316920,1,80,3600,0,1718.84,9.25,1.36,163.36,79.33,Calibration,107.25,157.2856522,50.03565217,4.350633073,Pass Low,89.56629039,146.83,57.26370961,5.26713134,Pass Low,16.43370961,9.16,-7.273709607,-2.033313468,Pass Low,1.25,1.295652174,0.045652174,0.040464756,Pass Low
1340-2603,1340,2603,557290,319130,556280,316920,1,64,2900,0,650.37,1.47,5.99,169.11,61.73,,,,,,,,,,,,,,,,,,,,,
2689-2603,2689,2603,556380,316890,556280,316920,1,64,150,0,1730,2.58,1.07,9.5,56.81,,,,,,,,,,,,,,,,,,,,,
2852-2604,2852,2604,563610,316130,564490,316150,1,48,831,0,697.87,6.94,5.93,68.25,43.83,,,,,,,,,,,,,,,,,,,,,
2853-2604,2853,2604,564540,316470,564490,316150,1,48,270,0,977,5.37,2.62,22.87,42.49,Calibration,54.25,51.93347826,-2.316521739,-0.3179237,Pass Low,45.31124832,43.37,-1.941248324,-0.291527946,Pass Low,8.313751676,8.12,-0.193751676,-0.067591503,Pass Low,0.625,0.443478261,-0.181521739,-0.248348074,Pass Low
2726-2604,2726,2604,564550,315820,564490,316150,1,32,350,0,660,10.98,3.29,42.66,29.54,Validation,53.33333333,71.38478261,18.05144928,2.285926711,Pass Low,44.12595019,56.83,12.70404981,1.78809762,Pass Low,8.096272029,13.72,5.623727971,1.702742722,Pass Low,1.111111111,0.834782609,-0.276328502,-0.280143869,Pass Low
2600-2605,2600,2605,562740,321370,563010,321360,1,30,270,0.01,608.13,25.43,7.05,39.45,24.64,,,,,,,,,,,,,,,,,,,,,
2606-2605,2606,2605,563000,321510,563010,321360,1,30,160,0.01,881.74,11.6,4.58,23.78,24.22,,,,,,,,,,,,,,,,,,,,,
2035-2605,2035,2605,563210,321250,563010,321360,1,30,240,0,1586.94,10.25,1.26,30.06,28.74,,,,,,,,,,,,,,,,,,,,,
2605-2606,2605,2606,563010,321360,563000,321510,1,30,160,0,1250,7.79,0,19.2,30,,,,,,,,,,,,,,,,,,,,,
2608-2607,2608,2607,562830,321020,562850,320960,1,30,100,0,633.7,5.98,6.03,18.03,19.97,,,,,,,,,,,,,,,,,,,,,
2205-2607,2205,2607,563140,320940,562850,320960,1,20,320,0,731.36,4.78,5.68,63.28,18.21,,,,,,,,,,,,,,,,,,,,,
2204-2607,2204,2607,562650,320970,562850,320960,1,30,200,0,1500,2.91,1.24,25.24,28.53,,,,,,,,,,,,,,,,,,,,,
2607-2608,2607,2608,562850,320960,562830,321020,1,30,100,0,1250,6.29,0,12,30,,,,,,,,,,,,,,,,,,,,,
2034-2609,2034,2609,562440,320830,562370,320820,1,30,100,0,1250,5.13,0,12,30,,,,,,,,,,,,,,,,,,,,,
2713-2610,2713,2610,569590,316210,570080,316120,1,96,350,0,1715.7,42.21,1.81,14.94,84.34,,,,,,,,,,,,,,,,,,,,,
2656-2610,2656,2610,574290,316770,570080,316120,1,48,4400,0.09,811.87,6.25,8.38,338.38,46.81,Calibration,33.13294492,50.73434783,17.60140291,2.718103377,Pass Low,27.48928871,27.41,-0.079288714,-0.015133627,Pass Low,5.020560133,23.32,18.29943987,4.861256978,Pass Low,0.623096071,0.004347826,-0.618748245,-1.104692812,Pass Low
2762-2610,2762,2610,571140,315380,570080,316120,1,96,1600,0,1730,34.79,5.06,65.06,88.54,,,,,,,,,,,,,,,,,,,,,
2763-2611,2763,2611,576110,311940,578320,309850,1,96,3000,0,1980,31.08,6.87,119.37,90.48,Calibration,613.7350493,580.4952174,-33.23983195,-1.360284597,Pass Low,490.6686428,473.91,-16.75864276,-0.763106267,Pass Low,89.41921873,79.72,-9.699218734,-1.054701567,Pass Low,33.64718785,26.86521739,-6.781970459,-1.232959138,Pass Low
2691-2611,2691,2611,574290,308230,578320,309850,1,80,4400,0,1980,11.66,4.95,202.95,78.05,,,,,,,,,,,,,,,,,,,,,
2692-2612,2692,2612,579110,320980,584590,318840,1,64,5500,0,1720,5.05,0.01,309.38,64,,,,,,,,,,,,,,,,,,,,,
2688-2613,2688,2613,547950,307290,550630,304690,1,64,3831,0,1498.79,18.26,16.79,232.28,59.37,,,,,,,,,,,,,,,,,,,,,
2781-2613,2781,2613,549640,306870,550630,304690,1,48,3381,0,1437.83,6.15,10.39,263.97,46.11,,,,,,,,,,,,,,,,,,,,,
2817-2613,2817,2613,551100,304550,550630,304690,1,48,580,0,1510,44.4,11.54,55.04,37.94,,,,,,,,,,,,,,,,,,,,,
1323-2650,1323,2650,564610,316570,564710,316500,2,96,130,0,3210,24.3,1.89,6.76,69.23,,,,,,,,,,,,,,,,,,,,,
2651-2650,2651,2650,565890,317110,564710,316500,1,48,1200,0.01,725.49,0.83,9.72,99.72,43.32,,,,,,,,,,,,,,,,,,,,,
2761-2650,2761,2650,565720,316070,564710,316500,1,96,1198,0,1980,37.97,6.71,51.63,83.53,,,,,,,,,,,,,,,,,,,,,
2650-2651,2650,2651,564710,316500,565890,317110,1,48,1200,0,977,0.28,0,90,48,,,,,,,,,,,,,,,,,,,,,
2652-2651,2652,2651,566130,316730,565890,317110,1,30,592,0,1730,0.35,0,71.04,30,,,,,,,,,,,,,,,,,,,,,
2651-2652,2651,2652,565890,317110,566130,316730,1,30,592,0,699.85,0.39,5.65,76.69,27.79,,,,,,,,,,,,,,,,,,,,,
2653-2652,2653,2652,566650,316850,566130,316730,1,48,529,0,1709.83,6.11,1.15,40.82,46.65,,,,,,,,,,,,,,,,,,,,,
2735-2652,2735,2652,566170,316580,566130,316730,1,48,150,0,1709.15,4.21,1.1,12.35,43.73,,,,,,,,,,,,,,,,,,,,,
2652-2653,2652,2653,566130,316730,566650,316850,1,48,529,0,1730,4.02,0,39.67,48,,,,,,,,,,,,,,,,,,,,,
1350-2653,1350,2653,567040,318250,566650,316850,1,64,1168,0,977,10.69,0.01,65.71,63.99,,,,,,,,,,,,,,,,,,,,,
1327-2654,1327,2654,566540,314910,568430,316090,1,64,2300,0.01,302.1,2.38,12.18,141.55,58.49,,,,,,,,,,,,,,,,,,,,,
1324-2654,1324,2654,566300,315960,568430,316090,2,96,2100,0,1980,31.99,8.84,87.59,86.32,,,,,,,,,,,,,,,,,,,,,
2760-2654,2760,2654,568830,316230,568430,316090,1,96,330,0,1723.33,37.99,1.68,14.06,84.51,Calibration,585.7777778,601.6508696,15.87309179,0.651437514,Pass Low,469.3311171,466.14,-3.19111706,-0.147551131,Pass Low,86.11332738,97.85,11.73667262,1.223754665,Pass Low,30.33333333,37.66086957,7.327536232,1.256715666,Pass Low
2761-2655,2761,2655,565720,316070,566240,315950,1,64,500,0,1720,45.19,4.05,32.18,55.94,Calibration,741.4505306,722.5982609,-18.85226977,-0.69678833,Pass Mid,565.09231,578.73,13.63768996,0.570264753,Pass Low,103.2067418,106.49,3.283258173,0.320644792,Pass Low,73.15147877,37.37826087,-35.7732179,-4.812086575,Pass Low
1324-2655,1324,2655,566300,315960,566240,315950,1,64,62,0,1718.89,48.59,2.03,5.52,40.42,,,,,,,,,,,,,,,,,,,,,
2857-2655,2857,2655,566320,315280,566240,315950,1,48,683,0.06,714.87,3.34,10.3,61.53,39.96,,,,,,,,,,,,,,,,,,,,,
2793-2656,2793,2656,573190,319240,574290,316770,1,64,2762,0,977,33.27,5.73,161.09,61.72,,,,,,,,,,,,,,,,,,,,,
2745-2656,2745,2656,574770,316530,574290,316770,1,64,600,0,1699.08,27.72,1.47,35.22,61.34,,,,,,,,,,,,,,,,,,,,,
2610-2656,2610,2656,570080,316120,574290,316770,1,48,4400,0.03,977,3.54,4.23,334.23,47.39,Calibration,14.05457814,33.22173913,19.16716099,3.942311793,Pass Low,10.72498764,26.78,16.05501236,3.707499735,Pass Low,1.958779143,4.52,2.561220857,1.423034535,Pass Low,1.370811357,1.92173913,0.550927774,0.429381613,Pass Low
1327-2657,1327,2657,566540,314910,566490,314770,1,48,110,0,765.15,6.14,5.2,13.45,29.44,,,,,,,,,,,,,,,,,,,,,
2658-2657,2658,2657,564690,311270,566490,314770,1,48,5500,0,977,0.39,1.85,414.35,47.79,Validation,70.77777778,1.787391304,-68.99038647,-11.45353296,Pass Low,58.77201026,1.61,-57.16201026,-10.40324215,Pass Low,10.7835453,0.16,-10.6235453,-4.541564138,Pass Low,1.222222222,0.017391304,-1.204830918,-1.530375302,Pass Low
2856-2657,2856,2657,566260,314730,566490,314770,1,48,196,0,718.85,1,5.53,20.23,34.87,,,,,,,,,,,,,,,,,,,,,
1330-2658,1330,2658,563800,312250,564690,311270,1,80,1200,0,1730,18.84,3.62,57.62,74.97,Calibration,268.3828422,260.8708696,-7.511972619,-0.46178204,Pass Low,158.72185,162.51,3.78815,0.298904784,Pass Low,62.80416762,51.4,-11.40416762,-1.509168089,Pass Low,46.85682456,46.96086957,0.104045004,0.015191262,Pass Low
2657-2658,2657,2658,566490,314770,564690,311270,1,48,5500,0,619.42,0.78,6.34,418.84,47.27,Validation,29.44444444,4.775217391,-24.66922705,-5.963932004,Pass Low,23.8467901,4.62,-19.2267901,-5.096271228,Pass Low,4.375432118,0.09,-4.285432118,-2.867991581,Pass Low,1.222222222,0.065217391,-1.157004831,-1.442071308,Pass Low
1331-2658,1331,2658,564730,311190,564690,311270,1,64,100,0,1701.02,23.62,1.42,7.04,51.1,,,,,,,,,,,,,,,,,,,,,
1333-2659,1333,2659,563580,310320,565450,309200,1,80,2200,0.13,435.19,30.37,10.13,109.13,72.57,,,,,,,,,,,,,,,,,,,,,
2759-2659,2759,2659,565050,310680,565450,309200,1,80,1600,0,1730,19.8,4.68,76.68,75.12,,,,,,,,,,,,,,,,,,,,,
2660-2659,2660,2659,565550,308870,565450,309200,1,80,350,0,1694.75,27.58,1.47,17.22,73.19,,,,,,,,,,,,,,,,,,,,,
