Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
1107-2026,1107,2026,565160,320240,565100,320070,1,48,183,0,1220,19.14,7.32,21.05,31.3,,,,,,,,,,,,,,,,,,,,,
2997-2026,2997,2026,564710,319740,565100,320070,1,48,553,0,1220,11.63,7.17,48.64,40.93,,,,,,,,,,,,,,,,,,,,,
2075-2031,2075,2031,563420,320670,563470,320520,1,30,163,0.19,405.39,33.69,11.38,30.94,18.96,,,,,,,,,,,,,,,,,,,,,
7048-2031,7048,2031,563590,320730,563470,320520,1,48,252,0.02,2439.59,18.31,1.31,20.21,44.89,,,,,,,,,,,,,,,,,,,,,
1019-2031,1019,2031,563460,320480,563470,320520,1,48,43,0,1875.5,40.43,1.61,4.84,32.02,Calibration,749,748.206087,-0.793913043,-0.029016641,Pass Mid,680,687.83,7.83,0.299406137,Pass Low,69,60.35,-8.65,-1.075592806,Pass Low,0,0.026086957,0.026086957,0.228416096,Pass Low
1013-2032,1013,2032,563620,320760,563860,320760,1,32,245,0.07,660,54.53,19.35,46.92,18.8,,,,,,,,,,,,,,,,,,,,,
2033-2032,2033,2032,564090,320660,563860,320760,1,30,201,0.02,1008.18,20.14,7.92,32.04,22.58,,,,,,,,,,,,,,,,,,,,,
1021-2032,1021,2032,563940,320440,563860,320760,1,32,414,0.04,660,41.11,16.71,63.29,23.55,,,,,,,,,,,,,,,,,,,,,
2032-2033,2032,2033,563860,320760,564090,320660,1,30,201,0,1250,24.34,0,24.12,30,,,,,,,,,,,,,,,,,,,,,
1120-2034,1120,2034,562530,320700,562440,320830,1,30,150,0,1756.47,13.01,1.18,19.18,28.16,,,,,,,,,,,,,,,,,,,,,
2609-2034,2609,2034,562370,320820,562440,320830,1,30,100,0.01,543.75,10.23,7,19,18.95,,,,,,,,,,,,,,,,,,,,,
2601-2034,2601,2034,562260,321430,562440,320830,1,30,716,0,1946.43,4.96,1,86.92,29.65,Calibration,98.125,96.55,-1.575,-0.159639539,Pass Low,87.65199274,87.66,0.008007262,0.00085525,Pass Low,10.34800726,8.89,-1.458007262,-0.470104754,Pass Low,0.125,0,-0.125,-0.5,Pass Low
2605-2035,2605,2035,563010,321360,563210,321250,1,30,240,0,688.66,18.22,6.24,35.04,24.66,,,,,,,,,,,,,,,,,,,,,
4007-2035,4007,2035,563310,322090,563210,321250,1,30,835,0,771.8,23.94,5.92,106.12,28.33,,,,,,,,,,,,,,,,,,,,,
2205-2035,2205,2035,563140,320940,563210,321250,1,20,300,0,1979.99,1.96,0.93,54.93,19.66,,,,,,,,,,,,,,,,,,,,,
2037-2036,2037,2036,562750,319720,562880,319630,1,30,154,0,1250,9.84,0,18.48,30,,,,,,,,,,,,,,,,,,,,,
1059-2037,1059,2037,562720,319980,562750,319720,1,40,282,0,1887.18,27.2,1.31,26.69,38.04,Calibration,475,513.2156522,38.21565217,1.719215861,Pass Low,423.6512982,464.33,40.67870177,1.930546081,Pass Low,50.01536843,48.79,-1.225368433,-0.174337741,Pass Low,1.333333333,0.095652174,-1.237681159,-1.464231905,Pass Low
2036-2037,2036,2037,562880,319630,562750,319720,1,30,154,0.07,523.27,21.09,8.27,26.75,20.72,,,,,,,,,,,,,,,,,,,,,
1073-2037,1073,2037,562640,319530,562750,319720,1,40,241,0.02,1417.3,39.73,2.8,24.49,35.43,,,,,,,,,,,,,,,,,,,,,
2003-2042,2003,2042,562800,320220,562770,320070,1,40,151,0,1874.42,28.62,1.34,14.93,36.4,,,,,,,,,,,,,,,,,,,,,
2043-2042,2043,2042,562880,320030,562770,320070,1,30,118,0.27,441.46,46.24,11.53,25.69,16.53,,,,,,,,,,,,,,,,,,,,,
1059-2042,1059,2042,562720,319980,562770,320070,1,40,102,0.01,1679.38,30.28,1.79,10.97,33.48,,,,,,,,,,,,,,,,,,,,,
2042-2043,2042,2043,562770,320070,562880,320030,1,30,118,0,1250,8.37,0,14.16,30,,,,,,,,,,,,,,,,,,,,,
7041-2044,7041,2044,561860,318490,561820,318410,1,48,93,0,1805.02,0.24,0.99,7.97,42.01,Calibration,41,2.294347826,-38.70565217,-8.319050993,Pass Low,36.67073166,1.93,-34.74073166,-7.907809348,Pass Low,4.329268344,0.36,-3.969268344,-2.592226317,Pass Low,0,0.004347826,0.004347826,0.093250481,Pass Low
2045-2044,2045,2044,561900,318260,561820,318410,1,30,205,0,638.94,0.43,5.83,30.43,24.25,,,,,,,,,,,,,,,,,,,,,
3000-2044,3000,2044,561770,318220,561820,318410,1,48,193,0,1900,0.1,0.94,15.41,45.08,,,,,,,,,,,,,,,,,,,,,
2044-2045,2044,2045,561820,318410,561900,318260,1,30,205,0,1250,0.18,0,24.6,30,,,,,,,,,,,,,,,,,,,,,
2149-2050,2149,2050,562750,318630,562830,318560,2,48,95,5.24,1907.08,49.52,21.83,28.95,11.81,,,,,,,,,,,,,,,,,,,,,
5008-2050,5008,2050,562840,318850,562830,318560,1,48,260,2.24,183.44,100.35,50.29,69.79,13.41,,,,,,,,,,,,,,,,,,,,,
7011-2050,7011,2050,562930,318510,562830,318560,4,48,107,5.57,1898.89,40.08,30.42,38.45,10.02,,,,,,,,,,,,,,,,,,,,,
2069-2050,2069,2050,562770,318520,562830,318560,2,30,100,2.78,729.58,39.66,63.26,75.26,4.78,,,,,,,,,,,,,,,,,,,,,
1083-2051,1083,2051,561520,318590,561570,318620,1,32,60,0,1077.66,41.67,2.96,9.71,22.25,,,,,,,,,,,,,,,,,,,,,
5013-2051,5013,2051,561690,318710,561570,318620,1,32,152,0,1135.23,70.89,5.41,22.51,24.31,,,,,,,,,,,,,,,,,,,,,
2052-2051,2052,2051,561660,318520,561570,318620,1,30,140,0.05,317.46,8.21,12.16,28.96,17.4,,,,,,,,,,,,,,,,,,,,,
2051-2052,2051,2052,561570,318620,561660,318520,1,30,140,0,1250,5.99,0,16.8,30,,,,,,,,,,,,,,,,,,,,,
2067-2065,2067,2065,561160,320360,561230,319940,1,48,449,0,1100.68,2.68,1.68,35.36,45.72,,,,,,,,,,,,,,,,,,,,,
2066-2065,2066,2065,561270,319980,561230,319940,1,30,100,0,759.24,1.44,5.44,17.44,20.65,,,,,,,,,,,,,,,,,,,,,
1092-2065,1092,2065,560910,319630,561230,319940,1,48,712,0,948.29,5.73,3.06,56.46,45.39,,,,,,,,,,,,,,,,,,,,,
2065-2066,2065,2066,561230,319940,561270,319980,1,30,100,0,1250,1.5,0,12,30,,,,,,,,,,,,,,,,,,,,,
1211-2067,1211,2067,560380,320570,561160,320360,1,48,806,0,1730,1.7,0,60.45,48,Calibration,37.83928571,27.35347826,-10.48580745,-1.836610993,Pass Low,33.84376323,21.34,-12.50376323,-2.380400772,Pass Low,3.995522483,4.37,0.374477517,0.183102473,Pass Low,0,1.643478261,1.643478261,1.812996559,Pass Low
2065-2067,2065,2067,561230,319940,561160,320360,1,48,449,0,1730,2.06,0,33.67,48,,,,,,,,,,,,,,,,,,,,,
1211-2068,1211,2068,560380,320570,561150,320460,1,30,300,0,1250,3.37,0,36,30,,,,,,,,,,,,,,,,,,,,,
2050-2069,2050,2069,562830,318560,562770,318520,1,30,100,0,1250,7.18,0,12,30,,,,,,,,,,,,,,,,,,,,,
6001-2070,6001,2070,563230,318800,563370,318940,1,32,238,0,1730,10.82,0,26.77,32,,,,,,,,,,,,,,,,,,,,,
2991-2070,2991,2070,563480,319350,563370,318940,1,32,400,0,1730,34.84,0,45,32,,,,,,,,,,,,,,,,,,,,,
7050-2071,7050,2071,562350,318970,562370,318950,1,48,29,0.03,2337.9,40.32,1.49,3.66,28.5,,,,,,,,,,,,,,,,,,,,,
2149-2071,2149,2071,562750,318630,562370,318950,2,64,505,0,3440,31.87,4.1,32.51,55.93,Calibration,988,1079.105217,91.10521739,2.833850629,Pass Mid,872.6666667,964.52,91.85333333,3.030632504,Pass Mid,111.6666667,110.52,-1.146666667,-0.108791055,Pass Low,3.666666667,4.065217391,0.398550725,0.20270102,Pass Low
2072-2071,2072,2071,562340,318920,562370,318950,1,30,100,0.01,5160.13,2.57,3.53,15.53,23.18,,,,,,,,,,,,,,,,,,,,,
2071-2072,2071,2072,562370,318950,562340,318920,1,30,100,0,1250,4.75,0,12,30,,,,,,,,,,,,,,,,,,,,,
1075-2073,1075,2073,561950,318910,561940,318810,1,48,106,0,1822.21,3.62,1.02,8.97,42.52,Validation,90,63.9473913,-26.0526087,-2.969477557,Pass Low,82,63.52,-18.48,-2.166484677,Pass Low,8,0.41,-7.59,-3.701338255,Pass Low,0,0.017391304,0.017391304,0.186500962,Pass Low
2074-2073,2074,2073,561990,318810,561940,318810,1,30,100,0,656.89,3.65,5.94,17.94,20.07,,,,,,,,,,,,,,,,,,,,,
7061-2073,7061,2073,561910,318570,561940,318810,1,48,240,0,1318.92,7.51,2.35,20.35,42.46,,,,,,,,,,,,,,,,,,,,,
2073-2074,2073,2074,561940,318810,561990,318810,1,30,100,0,1250,4.51,0,12,30,,,,,,,,,,,,,,,,,,,,,
2031-2075,2031,2075,563470,320520,563420,320670,1,30,163,0,1250,10.51,0,19.56,30,,,,,,,,,,,,,,,,,,,,,
2836-2106,2836,2106,546830,308520,547200,307820,2,64,780,1.54,977,81.02,48.99,92.87,30.24,,,,,,,,,,,,,,,,,,,,,
1308-2106,1308,2106,549280,312100,547200,307820,2,96,5000,1.17,1088.13,75.53,33.34,220.84,81.51,,,,,,,,,,,,,,,,,,,,,
2778-2106,2778,2106,547300,307460,547200,307820,2,64,410,0.28,1299.69,46.83,6.01,29.08,50.77,,,,,,,,,,,,,,,,,,,,,
2708-2106,2708,2106,544770,307420,547200,307820,2,96,2446,0.24,1695.39,66.43,31.34,123.07,71.55,,,,,,,,,,,,,,,,,,,,,
2708-2110,2708,2110,544770,307420,539800,303010,1,96,6700,0,2500,65.13,97.47,348.72,69.17,,,,,,,,,,,,,,,,,,,,,
2893-2110,2893,2110,546070,309920,539800,303010,1,56,9700,0,1250,0,0,623.57,56,,,,,,,,,,,,,,,,,,,,,
1309-2114,1309,2114,548110,321080,544130,321780,1,96,4300,0,1980,34.89,13.14,174.39,88.77,,,,,,,,,,,,,,,,,,,,,
2824-2114,2824,2114,545220,310650,544130,321780,1,64,11330,0,977,16.12,0.67,637.98,63.93,,,,,,,,,,,,,,,,,,,,,
2014-2115,2014,2115,564190,322040,564430,322000,1,30,240,0,1250,25.79,0,28.8,30,,,,,,,,,,,,,,,,,,,,,
1009-2119,1009,2119,563850,321370,563680,321470,1,30,195,0,1250,7.54,0,23.4,30,,,,,,,,,,,,,,,,,,,,,
1004-2120,1004,2120,564160,322010,563920,321690,1,48,394,0,1720,34.88,2.98,32.53,43.61,,,,,,,,,,,,,,,,,,,,,
1009-2120,1009,2120,563850,321370,563920,321690,1,48,333,0,1720,41.56,3.64,28.61,41.9,,,,,,,,,,,,,,,,,,,,,
2146-2121,2146,2121,562000,319010,561820,319430,1,48,373,0,1980,0,0,27.97,48,,,,,,,,,,,,,,,,,,,,,
2122-2121,2122,2121,561780,319620,561820,319430,1,48,340,0,1980,0.2,0,25.5,48,,,,,,,,,,,,,,,,,,,,,
1127-2122,1127,2122,561860,319650,561780,319620,1,32,62,0,1908.39,9.59,1.04,8.02,27.84,Calibration,183,178.9908696,-4.009130435,-0.298000077,Pass Low,168,164.27,-3.73,-0.289386498,Pass Low,15,14.66,-0.34,-0.088289354,Pass Low,0,0.060869565,0.060869565,0.34891135,Pass Low
2121-2122,2121,2122,561820,319430,561780,319620,1,48,340,0,601.03,0,6.22,31.72,38.58,,,,,,,,,,,,,,,,,,,,,
2673-2130,2673,2130,565730,304590,566410,305030,1,80,850,0,1729.99,15.25,1.23,39.48,77.51,,,,,,,,,,,,,,,,,,,,,
2660-2130,2660,2130,565550,308870,566410,305030,1,80,4000,0.19,639.06,64.51,21.87,201.87,71.33,,,,,,,,,,,,,,,,,,,,,
2690-2130,2690,2130,566500,305050,566410,305030,1,80,76,0.4,745.66,84.39,19.76,23.18,11.8,,,,,,,,,,,,,,,,,,,,,
2674-2131,2674,2131,561130,303030,562580,303410,1,48,1400,0.16,1172.79,42.02,25.91,130.91,38.5,,,,,,,,,,,,,,,,,,,,,
2672-2131,2672,2131,562690,305400,562580,303410,1,96,2000,0.11,1140.51,31.16,18.32,93.32,77.15,,,,,,,,,,,,,,,,,,,,,
2816-2131,2816,2131,564730,304090,562580,303410,1,80,2200,0.13,1214.27,40.18,22.82,121.82,65.01,,,,,,,,,,,,,,,,,,,,,
2675-2131,2675,2131,562090,302110,562580,303410,1,96,1400,0.13,1349.54,55.38,22.16,74.66,67.5,,,,,,,,,,,,,,,,,,,,,
1075-2146,1075,2146,561950,318910,562000,319010,1,48,120,1.05,1314.42,38.23,8.95,17.95,24.06,,,,,,,,,,,,,,,,,,,,,
2121-2146,2121,2146,561820,319430,562000,319010,1,48,373,0.03,200.71,1.98,29.58,57.56,23.33,,,,,,,,,,,,,,,,,,,,,
1112-2146,1112,2146,562150,319040,562000,319010,1,48,132,2.99,1207.83,69.62,17.58,27.48,17.3,,,,,,,,,,,,,,,,,,,,,
2150-2147,2150,2147,563140,320470,563310,320490,1,40,170,4.63,1560,69.53,19.12,34.42,17.78,,,,,,,,,,,,,,,,,,,,,
1018-2147,1018,2147,563380,320470,563310,320490,2,40,85,0.54,1635.56,52.48,4.45,12.1,25.29,Calibration,821,814.36,-6.64,-0.23220758,Pass Mid,769,763.52,-5.48,-0.197966854,Pass Mid,52,50.84,-1.16,-0.161767753,Pass Low,0,0,0,0,Pass Low
2050-2149,2050,2149,562830,318560,562750,318630,2,48,95,0,3980,27.55,0,7.13,48,,,,,,,,,,,,,,,,,,,,,
2071-2149,2071,2149,562370,318950,562750,318630,1,64,505,0,1720,54.9,4.54,32.95,55.18,Calibration,957.3333333,928.5021739,-28.83115942,-0.938912673,Pass Mid,877,838.94,-38.06,-1.299369692,Pass Mid,78,88.11,10.11,1.109349174,Pass Low,2.333333333,1.452173913,-0.88115942,-0.640482762,Pass Low
4012-2150,4012,2150,562960,320480,563140,320470,1,40,174,2.53,1485,73.04,12.76,28.42,22.04,,,,,,,,,,,,,,,,,,,,,
2147-2150,2147,2150,563310,320490,563140,320470,1,40,170,1.6,1485,57.8,9.49,24.79,24.69,,,,,,,,,,,,,,,,,,,,,
2023-2200,2023,2200,564820,320300,564980,320270,1,40,165,0,1464.97,35.88,1.92,16.76,35.43,,,,,,,,,,,,,,,,,,,,,
2201-2200,2201,2200,565010,320350,564980,320270,1,16,100,1.13,404.8,82.16,21.93,44.43,8.1,,,,,,,,,,,,,,,,,,,,,
2022-2200,2022,2200,565080,320260,564980,320270,1,40,97,0,1980,23.6,1.19,9.92,35.2,Calibration,596,444.3491304,-151.6508696,-6.64921458,Fail Low,544,396.87,-147.13,-6.783462402,Fail Low,51,46.74,-4.26,-0.609380327,Pass Low,1,0.739130435,-0.260869565,-0.279751442,Pass Low
2200-2201,2200,2201,564980,320270,565010,320350,1,16,100,0,1250,12.32,0,22.5,16,,,,,,,,,,,,,,,,,,,,,
4007-2202,4007,2202,563310,322090,563240,322060,1,30,100,0,1250,12.97,0,12,30,,,,,,,,,,,,,,,,,,,,,
1120-2204,1120,2204,562530,320700,562650,320970,1,30,320,0,1579.57,18.46,1.85,40.25,28.62,,,,,,,,,,,,,,,,,,,,,
2600-2204,2600,2204,562740,321370,562650,320970,1,30,410,0,1977.1,9.37,1,50.2,29.4,Calibration,171.875,184.6547826,12.77978261,0.957173259,Pass Low,153.5027883,164.98,11.4772117,0.909511944,Pass Low,18.1222117,19.24,1.117788303,0.258617715,Pass Low,0.25,0.434782609,0.184782609,0.315790987,Pass Low
2607-2204,2607,2204,562850,320960,562650,320970,1,30,200,0.01,633.25,7.45,6.31,30.31,23.75,,,,,,,,,,,,,,,,,,,,,
2607-2205,2607,2205,562850,320960,563140,320940,1,20,320,0,1980,1.96,0,57.6,20,,,,,,,,,,,,,,,,,,,,,
2035-2205,2035,2205,563210,321250,563140,320940,1,20,300,0,1980,0.75,0,54,20,,,,,,,,,,,,,,,,,,,,,
2885-2505,2885,2505,563940,317470,564210,317050,1,80,500,0,1730,52.07,4.96,27.46,65.54,,,,,,,,,,,,,,,,,,,,,
1323-2505,1323,2505,564610,316570,564210,317050,1,80,601,0,1730,50,5.59,32.64,66.29,Calibration,762.2380952,809.7086957,47.47060041,1.693248899,Pass Mid,656.027038,693.19,37.16296203,1.430818053,Pass Low,77.44915251,77.01,-0.439152505,-0.049971633,Pass Low,28.76190476,39.50869565,10.74679089,1.839403189,Pass Low
1206-2506,1206,2506,563310,317700,563120,317060,1,64,681,0,1980,68.12,13.89,52.2,46.97,,,,,,,,,,,,,,,,,,,,,
2709-2506,2709,2506,563090,316240,563120,317060,1,64,825,0,1980,56.76,8.42,54.82,54.17,Calibration,932,1057.251739,125.2517391,3.971493805,Pass Mid,741,850,109,3.864616519,Pass Mid,147,159.03,12.03,0.972520185,Pass Low,44,48.22173913,4.22173913,0.621712698,Pass Low
2728-2507,2728,2507,563250,315490,563260,315450,1,64,38,0,1728.64,69.2,3.37,5.5,24.85,,,,,,,,,,,,,,,,,,,,,
2810-2507,2810,2507,564140,315610,563260,315450,1,32,950,0.01,175.22,0.77,20.89,127.76,26.77,Calibration,9,1.32173913,-7.67826087,-3.379881093,Pass Low,7,1.28,-5.72,-2.811226631,Pass Low,2,0.02,-1.98,-1.970173637,Pass Low,0,0.02173913,0.02173913,0.208514414,Pass Low
2710-2507,2710,2507,563350,315100,563260,315450,1,64,350,0,1720,60.27,7.12,26.81,46.99,Calibration,859,970.9447826,111.9447826,3.700836191,Pass Mid,662,766.87,104.87,3.923466121,Fail Low,151,156.64,5.64,0.454749992,Pass Low,46,47.43478261,1.434782609,0.209916614,Pass Low
2204-2600,2204,2600,562650,320970,562740,321370,1,30,410,0.02,587.05,43.47,8.44,57.64,25.61,Calibration,235.125,254.1143478,18.98934783,1.214127673,Pass Low,209.5150949,224.96,15.44490511,1.047895074,Pass Low,24.73490511,28.35,3.615094887,0.701696283,Pass Low,0.875,0.804347826,-0.070652174,-0.077102809,Pass Low
2601-2600,2601,2600,562260,321430,562740,321370,1,30,610,0,1936.85,1.38,0.98,74.18,29.6,,,,,,,,,,,,,,,,,,,,,
2605-2600,2605,2600,563010,321360,562740,321370,1,30,270,0,1548.13,13.7,1.35,33.75,28.8,,,,,,,,,,,,,,,,,,,,,
2034-2601,2034,2601,562440,320830,562260,321430,1,30,716,0,1980,8.34,0,85.92,30,Calibration,139.375,138.31,-1.065,-0.090383342,Pass Low,124.2109234,125.76,1.549076617,0.138561683,Pass Low,14.66407662,12.55,-2.114076617,-0.573111231,Pass Low,0.5,0,-0.5,-1,Pass Low
2600-2601,2600,2601,562740,321370,562260,321430,1,30,610,0,1980,6.32,0,73.2,30,,,,,,,,,,,,,,,,,,,,,
2808-2602,2808,2602,554730,313790,553990,314360,1,48,900,0.01,977,10.38,2.35,69.85,46.38,,,,,,,,,,,,,,,,,,,,,
2714-2602,2714,2602,553540,314410,553990,314360,1,64,450,0.01,673.83,18.77,6.71,32.02,50.59,,,,,,,,,,,,,,,,,,,,,
2603-2602,2603,2602,556280,316920,553990,314360,1,80,3600,0,1480,10.19,1.53,163.53,79.25,Calibration,80.88888889,149.2130435,68.32415459,6.369848915,Pass Low,71.45326846,144.13,72.67673154,7.000077683,Pass Low,8.435620432,3.87,-4.565620432,-1.840615366,Pass Low,1,1.213043478,0.213043478,0.20252949,Pass Low
2602-2603,2602,2603,553990,314360,556280,316920,1,80,3600,0,1720,3.45,1.1,163.1,79.46,Calibration,51.55555556,57.63652174,6.080966184,0.822985194,Pass Low,45.71419122,53.73,8.015808776,1.136770084,Pass Low,5.396919887,2.55,-2.846919887,-1.428205912,Pass Low,0.444444444,1.356521739,0.912077295,0.96115596,Pass Low
1340-2603,1340,2603,557290,319130,556280,316920,1,64,2900,0,680.69,0.92,5.75,168.88,61.82,,,,,,,,,,,,,,,,,,,,,
2689-2603,2689,2603,556380,316890,556280,316920,1,64,150,0,1581.52,10.13,1.46,9.9,54.53,,,,,,,,,,,,,,,,,,,,,
2852-2604,2852,2604,563610,316130,564490,316150,1,48,831,0,697.74,2.47,5.73,68.06,43.96,,,,,,,,,,,,,,,,,,,,,
2853-2604,2853,2604,564540,316470,564490,316150,1,48,270,0,977,11.55,3.08,23.33,41.67,Calibration,113.8888889,112.2747826,-1.61410628,-0.151787393,Pass Low,101.3662501,100.07,-1.296250105,-0.129162068,Pass Low,11.96708323,11.77,-0.197083228,-0.057207239,Pass Low,0.555555556,0.434782609,-0.120772947,-0.171629882,Pass Low
2726-2604,2726,2604,564550,315820,564490,316150,1,32,350,0,660,10.87,3.28,42.65,29.54,Validation,24.4,71.52130435,47.12130435,6.804163854,Pass Low,21.82355738,65.15,43.32644262,6.570136811,Pass Low,2.576442624,6.18,3.603557376,1.722196039,Pass Low,0,0.191304348,0.191304348,0.618553713,Pass Low
2600-2605,2600,2605,562740,321370,563010,321360,1,30,270,0.02,649.82,43.13,7.84,40.24,24.16,,,,,,,,,,,,,,,,,,,,,
2606-2605,2606,2605,563000,321510,563010,321360,1,30,160,0.01,929.23,12.35,4.27,23.47,24.54,,,,,,,,,,,,,,,,,,,,,
2035-2605,2035,2605,563210,321250,563010,321360,1,30,240,0,1561.39,10.89,1.29,30.09,28.71,,,,,,,,,,,,,,,,,,,,,
2605-2606,2605,2606,563010,321360,563000,321510,1,30,160,0,1250,18.19,0,19.2,30,,,,,,,,,,,,,,,,,,,,,
2608-2607,2608,2607,562830,321020,562850,320960,1,30,100,0,639.01,13.46,6.24,18.24,19.73,,,,,,,,,,,,,,,,,,,,,
2205-2607,2205,2607,563140,320940,562850,320960,1,20,320,0,732.48,2.02,5.59,63.19,18.23,,,,,,,,,,,,,,,,,,,,,
2204-2607,2204,2607,562650,320970,562850,320960,1,30,200,0,1500.1,2.68,1.23,25.23,28.54,,,,,,,,,,,,,,,,,,,,,
2607-2608,2607,2608,562850,320960,562830,321020,1,30,100,0,1250,4.39,0,12,30,,,,,,,,,,,,,,,,,,,,,
2034-2609,2034,2609,562440,320830,562370,320820,1,30,100,0,1250,7.34,0,12,30,,,,,,,,,,,,,,,,,,,,,
2713-2610,2713,2610,569590,316210,570080,316120,1,96,350,0,1692.92,38.45,1.73,14.85,84.84,,,,,,,,,,,,,,,,,,,,,
2656-2610,2656,2610,574290,316770,570080,316120,1,48,4400,0.12,869.77,8.29,8.53,338.53,46.79,Calibration,8.998594359,69.33521739,60.33662303,9.640984118,Pass Low,7.718071003,58.14,50.421929,8.786784016,Pass Low,0.906665712,9.03,8.123334288,3.644424718,Pass Low,0.373857643,2.165217391,1.791359749,1.589864242,Pass Low
2762-2610,2762,2610,571140,315380,570080,316120,1,96,1600,0,1730,36.61,5.58,65.58,87.84,,,,,,,,,,,,,,,,,,,,,
2763-2611,2763,2611,576110,311940,578320,309850,1,96,3000,0,1980,25.37,4.13,116.63,92.6,Calibration,729.8068636,478.7026087,-251.1042549,-10.21513335,Fail Mid,638.0457768,396.01,-242.0357768,-10.6444342,Fail Low,74.81287364,64.51,-10.30287364,-1.234417754,Pass Low,16.94821314,18.1826087,1.234395556,0.294527054,Pass Low
2691-2611,2691,2611,574290,308230,578320,309850,1,80,4400,0,1980,26.81,18.74,216.74,73.08,,,,,,,,,,,,,,,,,,,,,
2692-2612,2692,2612,579110,320980,584590,318840,1,64,5500,0,1720,7.35,0.02,309.4,64,,,,,,,,,,,,,,,,,,,,,
2688-2613,2688,2613,547950,307290,550630,304690,1,64,3831,0.02,1463.14,41.74,23.7,239.2,57.66,,,,,,,,,,,,,,,,,,,,,
2781-2613,2781,2613,549640,306870,550630,304690,1,48,3381,0,1338.1,3.79,10.55,264.13,46.08,,,,,,,,,,,,,,,,,,,,,
2817-2613,2817,2613,551100,304550,550630,304690,1,48,580,0,1510,40.15,12.78,56.28,37.1,,,,,,,,,,,,,,,,,,,,,
1323-2650,1323,2650,564610,316570,564710,316500,2,96,130,0,3210,24.59,1.9,6.78,69.07,,,,,,,,,,,,,,,,,,,,,
2651-2650,2651,2650,565890,317110,564710,316500,1,48,1200,0,729.2,0.04,9.2,99.2,43.55,,,,,,,,,,,,,,,,,,,,,
2761-2650,2761,2650,565720,316070,564710,316500,1,96,1198,0,1980,35.73,5.99,50.92,84.7,,,,,,,,,,,,,,,,,,,,,
2650-2651,2650,2651,564710,316500,565890,317110,1,48,1200,0,977,0.41,0,90,48,,,,,,,,,,,,,,,,,,,,,
2652-2651,2652,2651,566130,316730,565890,317110,1,30,592,0,1730,0.02,0,71.04,30,,,,,,,,,,,,,,,,,,,,,
2651-2652,2651,2652,565890,317110,566130,316730,1,30,592,0,703.13,0.57,5.64,76.68,27.8,,,,,,,,,,,,,,,,,,,,,
2653-2652,2653,2652,566650,316850,566130,316730,1,48,529,0,1710.15,2.24,1.1,40.78,46.7,,,,,,,,,,,,,,,,,,,,,
2735-2652,2735,2652,566170,316580,566130,316730,1,48,150,0,1730,3.24,1.07,12.32,43.81,,,,,,,,,,,,,,,,,,,,,
2652-2653,2652,2653,566130,316730,566650,316850,1,48,529,0,1730,3.47,0,39.67,48,,,,,,,,,,,,,,,,,,,,,
1350-2653,1350,2653,567040,318250,566650,316850,1,64,1168,0,977,3.92,0,65.7,64,,,,,,,,,,,,,,,,,,,,,
1327-2654,1327,2654,566540,314910,568430,316090,1,64,2300,0.02,306.87,3.43,12.07,141.44,58.54,,,,,,,,,,,,,,,,,,,,,
1324-2654,1324,2654,566300,315960,568430,316090,2,96,2100,0,1980,28.86,7,85.75,88.17,,,,,,,,,,,,,,,,,,,,,
2760-2654,2760,2654,568830,316230,568430,316090,1,96,330,0,1724.26,41,1.77,14.14,84,Calibration,650.7678571,659.8926087,9.124751553,0.356443703,Pass Low,559.5800324,560.36,0.779967644,0.032960531,Pass Low,66.06282479,66.35,0.287175213,0.035293678,Pass Low,25.125,33.1826087,8.057608696,1.492308303,Pass Low
2761-2655,2761,2655,565720,316070,566240,315950,1,64,500,0,1720,45.66,4.16,32.28,55.76,Calibration,767.691169,753.8069565,-13.88421247,-0.50338531,Pass Mid,650.6333856,653.06,2.426614412,0.09504473,Pass Low,76.43191956,79.46,3.028080445,0.342981428,Pass Low,40.62586385,21.28695652,-19.33890733,-3.475814863,Pass Low
1324-2655,1324,2655,566300,315960,566240,315950,1,64,62,0,1723.74,45.18,1.9,5.39,41.4,,,,,,,,,,,,,,,,,,,,,
2857-2655,2857,2655,566320,315280,566240,315950,1,48,683,0.04,736.66,2.53,9.74,60.96,40.33,,,,,,,,,,,,,,,,,,,,,
2793-2656,2793,2656,573190,319240,574290,316770,1,64,2762,0,977,34.97,6.45,161.82,61.45,,,,,,,,,,,,,,,,,,,,,
2745-2656,2745,2656,574770,316530,574290,316770,1,64,600,0,1686.96,28.32,1.49,35.24,61.3,,,,,,,,,,,,,,,,,,,,,
2610-2656,2610,2656,570080,316120,574290,316770,1,48,4400,0.07,977,8.51,5.8,335.8,47.17,Calibration,39.30556601,79.44869565,40.14312964,5.209566953,Pass Low,35.06209399,64.37,29.30790601,4.156583365,Pass Low,4.118852808,11.27,7.151147192,2.578027776,Pass Low,0.124619214,3.808695652,3.684076438,2.62702541,Pass Low
1327-2657,1327,2657,566540,314910,566490,314770,1,48,110,0,793.18,3.76,4.88,13.13,30.15,,,,,,,,,,,,,,,,,,,,,
