Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
7044-1016,7044,1016,56280,32028,56281,32044,1,40,160,2.79,1137.72,55.47,19.48,33.88,17,631.11,632.4,0,0,200.96,2.9,24.49,5.85,8.42,212.19,67.01,36.34,72.36,0.58,0.000919016,201.37,2.91,24.54,5.86,8.44,212.63,67.15,36.42,72.51,0.58,0.091714105,558.16,72.36,0.252173913,558.16,72.36,0.58,559.32,72.51,0.252173913,559.32,72.51,0.58,0,0,PM,"LineString (56280 32028, 56281 32044)"
1015-1016,1015,1016,56257,32049,56281,32044,1,48,245,4.37,1108.02,77.92,25.47,43.85,20.12,863.35,864.32,0,47.95,279.11,3.44,36.75,6.29,13.06,287.2,66.99,56.8,65.32,0.43,0.00049806,279.43,3.45,36.79,6.3,13.08,287.52,67.07,56.86,65.4,0.43,0.049750093,749.64,65.32,0.186956522,749.64,65.32,0.43,750.5,65.4,0.186956522,750.5,65.4,0.43,23.975,47.95,PM,"LineString (56257 32049, 56281 32044)"
1020-1018,1020,1018,56334,31996,56338,32047,1,32,500,2.61,633.26,47.1,36.07,92.32,19.5,294.24,294.24,0,0,93.62,1.84,12.63,0.99,4.87,100.66,20.52,24.35,34.76,0,0,93.62,1.84,12.63,0.99,4.87,100.66,20.52,24.35,34.76,0,0,259.48,34.76,0,259.48,34.76,0,259.48,34.76,0,259.48,34.76,0,0,0,PM,"LineString (56334 31996, 56338 32047)"
2147-1018,2147,1018,56331,32049,56338,32047,2,40,85,1.25,1563.57,69.37,7.87,15.52,19.72,1084.59,1086.15,0,47.93,339.81,3.12,47.59,7.17,13.26,402.14,85.18,62.68,75.71,0,0,340.3,3.12,47.66,7.18,13.28,402.71,85.3,62.77,75.82,0,0,960.95,75.71,0,960.95,75.71,0,962.32,75.82,0,962.32,75.82,0,23.965,47.93,PM,"LineString (56331 32049, 56338 32047)"
1019-1018,1019,1018,56346,32048,56338,32047,2,40,90,6.44,1007.08,85.6,38.81,46.91,6.91,862.03,863.11,0,39.95,233.42,10.33,18.25,23.11,16.97,161.72,230.64,72.83,54.81,0,0,233.71,10.34,18.27,23.14,16.99,161.93,230.93,72.92,54.88,0,0,767.27,54.81,0,767.27,54.81,0,768.23,54.88,0,768.23,54.88,0,19.975,39.95,PM,"LineString (56346 32048, 56338 32047)"
1018-1019,1018,1019,56338,32047,56346,32048,2,40,90,3.09,1857.78,59.28,17.64,25.74,12.59,1097.26,1098.62,0,45.94,360.1,2.17,48.97,5.58,11.48,427.14,62.28,49.11,84.48,0,0,360.55,2.17,49.03,5.59,11.5,427.67,62.35,49.17,84.59,0,0,966.83,84.48,0,966.83,84.48,0,968.03,84.59,0,968.03,84.59,0,22.97,45.94,PM,"LineString (56338 32047, 56346 32048)"
2031-1019,2031,1019,56347,32052,56346,32048,2,48,43,3.76,1039.14,49.81,29.3,32.53,4.76,517.61,517.92,0,6,172.07,10.65,16.61,16.64,13.3,78.49,118.95,41.84,38.02,5.05,0.00975638,172.17,10.66,16.62,16.65,13.3,78.54,119.02,41.86,38.04,5.05,0.975054062,468.55,38.02,2.195652174,468.55,38.02,5.05,468.82,38.04,2.195652174,468.82,38.04,5.05,3,6,PM,"LineString (56347 32052, 56346 32048)"
7042-1019,7042,1019,56383,32045,56346,32048,1,40,372,3.22,1239.32,54.65,20.36,53.84,24.87,677.23,678.38,0,41.93,233.67,2.27,21.7,15.6,14.12,117.36,140.91,48.14,41.48,0.06,8.85962E-05,234.07,2.27,21.74,15.62,14.14,117.56,141.15,48.23,41.55,0.06,0.0088446,593.77,41.48,0.026086957,593.77,41.48,0.06,594.78,41.55,0.026086957,594.78,41.55,0.06,20.965,41.93,PM,"LineString (56383 32045, 56346 32048)"
1018-1020,1018,1020,56338,32047,56334,31996,1,32,500,0,1730,16.61,0,56.25,32,287.3,287.69,0,0,56.43,4.85,9.93,8.1,7.07,57.27,81.59,32.12,29.94,0,0,56.51,4.85,9.95,8.11,7.08,57.35,81.69,32.16,29.98,0,0,257.36,29.94,0,257.36,29.94,0,257.7,29.98,0,257.7,29.98,0,0,0,PM,"LineString (56338 32047, 56334 31996)"
2992-1020,2992,1020,56353,31980,56334,31996,1,32,267,0,1730,17.01,0,30.04,32,294.24,294.24,0,0,93.62,1.84,12.63,0.99,4.87,100.66,20.52,24.35,34.76,0,0,93.62,1.84,12.63,0.99,4.87,100.66,20.52,24.35,34.76,0,0,259.48,34.76,0,259.48,34.76,0,259.48,34.76,0,259.48,34.76,0,0,0,PM,"LineString (56353 31980, 56334 31996)"
5018-1021,5018,1021,56434,32039,56394,32044,1,40,407,0.41,1047.44,88.65,17.77,54.4,26.94,928.55,930.18,0,21.96,289.74,2.91,27.43,17.29,16.34,236.31,169.06,67.68,77.24,2.59,0.002789295,290.25,2.92,27.48,17.32,16.37,236.72,169.35,67.8,77.37,2.59,0.278440732,826.76,77.24,1.126086957,826.76,77.24,2.59,828.21,77.37,1.126086957,828.21,77.37,2.59,10.98,21.96,PM,"LineString (56434 32039, 56394 32044)"
7042-1021,7042,1021,56383,32045,56394,32044,1,40,112,0,1900,34.31,1.44,11.52,35,651.9,652.6,0,23.97,239.52,2.45,32.07,8.23,11.7,215.06,35.23,29.8,48.81,5.05,0.007746587,239.78,2.45,32.11,8.24,11.71,215.29,35.27,29.83,48.87,5.05,0.773827766,574.06,48.81,2.195652174,574.06,48.81,5.05,574.68,48.87,2.195652174,574.68,48.87,5.05,11.985,23.97,PM,"LineString (56383 32045, 56394 32044)"
2032-1021,2032,1021,56386,32076,56394,32044,1,32,414,0.35,458.88,57.28,18.36,64.93,22.95,262.87,263.02,46,0,37.05,0.86,4.15,1.02,1.99,96.37,67.92,23.48,24.84,5.19,0.019743599,37.07,0.86,4.15,1.03,1.99,96.42,67.96,23.49,24.86,5.19,1.973233975,232.84,24.84,2.256521739,232.84,24.84,5.19,232.97,24.86,2.256521739,232.97,24.86,5.19,0,0,PM,"LineString (56386 32076, 56394 32044)"
1042-1024,1042,1024,56210,32024,56200,32022,1,30,100,0,1250,14.62,0,12,30,182.69,183.4,0,0,26.72,2.96,2.7,4.68,7.81,13.69,60.26,45.04,12.81,6.04,0.03306147,26.82,2.97,2.71,4.7,7.84,13.74,60.49,45.21,12.85,6.06,3.304252999,163.86,12.81,2.626086957,163.86,12.81,6.04,164.48,12.85,2.634782609,164.48,12.85,6.06,0,0,PM,"LineString (56210 32024, 56200 32022)"
1094-1026,1094,1026,56317,31836,56297,31828,1,30,500,0,1250,33.65,0,60,30,420.65,423.41,0,0,1.26,2.85,0.11,23.49,22.95,0.84,222.1,85.26,52.82,8.97,0.021324141,1.27,2.87,0.11,23.64,23.1,0.85,223.56,85.82,53.16,9.03,2.132684632,358.86,52.82,3.9,358.86,52.82,8.97,361.22,53.16,3.926086957,361.22,53.16,9.03,0,0,PM,"LineString (56317 31836, 56297 31828)"
1128-1028,1128,1028,56201,31950,56209,31947,1,32,84,0,1980,3.56,0,9.45,32,70.45,70.45,0,0,17.14,1.54,3,1.06,1.32,16.58,18.4,7.76,3.55,0.1,0.001419446,17.14,1.54,3,1.06,1.32,16.58,18.4,7.76,3.55,0.1,0.141944642,66.8,3.55,0.043478261,66.8,3.55,0.1,66.8,3.55,0.043478261,66.8,3.55,0.1,0,0,PM,"LineString (56201 31950, 56209 31947)"
1072-1028,1072,1028,56224,31947,56209,31947,1,32,150,0,1980,3.01,0,16.88,32,59.57,59.62,0,0,23.78,0.39,2.89,0.37,0.7,20.43,4.76,3.97,2.18,0.1,0.001678697,23.8,0.39,2.89,0.38,0.7,20.45,4.76,3.97,2.18,0.1,0.16772895,57.29,2.18,0.043478261,57.29,2.18,0.1,57.34,2.18,0.043478261,57.34,2.18,0.1,0,0,PM,"LineString (56224 31947, 56209 31947)"
1228-1029,1228,1029,56200,32102,56185,32071,1,64,341,0.01,1720,22.85,1.42,20.61,59.58,505.93,506.17,31,8,158.26,5.59,10,12,13.53,80.34,102.1,47.84,50.94,17.34,0.034273516,158.34,5.59,10.01,12.01,13.53,80.38,102.15,47.86,50.96,17.35,3.427702155,429.66,50.94,7.539130435,429.66,50.94,17.34,429.87,50.96,7.543478261,429.87,50.96,17.35,4,8,PM,"LineString (56200 32102, 56185 32071)"
1011-1029,1011,1029,56192,32066,56185,32071,1,48,86,0,1894.09,41.41,1.62,8.07,38.36,784.4,786.02,0,3.99,270.57,1.78,26.8,5.93,13.32,248.78,61.67,52.76,81.96,16.83,0.02145589,271.13,1.79,26.86,5.95,13.34,249.29,61.8,52.87,82.13,16.87,2.14625582,681.61,81.96,7.317391304,681.61,81.96,16.83,683.03,82.13,7.334782609,683.03,82.13,16.87,1.995,3.99,PM,"LineString (56192 32066, 56185 32071)"
1212-1029,1212,1029,56151,32083,56185,32071,1,30,359,0.14,380.53,25.07,11.44,54.52,23.71,95.41,95.41,0,0,38.05,0.13,4.02,0.1,1.29,34.39,1.49,4.96,10.67,0.31,0.003249135,38.05,0.13,4.02,0.1,1.29,34.39,1.49,4.96,10.67,0.31,0.324913531,84.43,10.67,0.134782609,84.43,10.67,0.31,84.43,10.67,0.134782609,84.43,10.67,0.31,0,0,PM,"LineString (56151 32083, 56185 32071)"
5001-1030,5001,1030,56163,32011,56166,32037,1,32,267,0,1100,17.28,0,30.04,32,190.13,190.59,0,0,72.86,0.12,8.11,0.26,2.24,69.49,2.92,11.51,19.64,2.98,0.015673487,73.04,0.12,8.13,0.26,2.24,69.66,2.92,11.54,19.68,2.99,1.568812634,167.51,19.64,1.295652174,167.51,19.64,2.98,167.91,19.68,1.3,167.91,19.68,2.99,0,0,PM,"LineString (56163 32011, 56166 32037)"
1031-1030,1031,1030,56179,32043,56166,32037,1,32,148,0,1100,24.94,0,16.65,32,274.32,274.54,0,0,72.98,2.57,6.58,5.68,8.69,50.12,59.08,38.9,28.72,1,0.003645378,73.04,2.57,6.58,5.68,8.7,50.16,59.13,38.93,28.74,1,0.364245647,244.6,28.72,0.434782609,244.6,28.72,1,244.79,28.74,0.434782609,244.79,28.74,1,0,0,PM,"LineString (56179 32043, 56166 32037)"
2012-1031,2012,1031,56183,32055,56179,32043,1,32,130,0.03,745.03,25.48,5.9,20.53,22.8,189.84,190.1,0,0,25.84,3.84,1.21,8.29,7.2,8.96,77.93,28.05,25.21,3.31,0.017435735,25.88,3.84,1.21,8.3,7.21,8.97,78.03,28.09,25.25,3.31,1.741188848,161.32,25.21,1.439130435,161.32,25.21,3.31,161.53,25.25,1.439130435,161.53,25.25,3.31,0,0,PM,"LineString (56183 32055, 56179 32043)"
1032-1031,1032,1031,56181,32038,56179,32043,1,32,53,0,1733.02,20.95,1.31,7.28,26.22,363.15,363.28,0,0,146.21,0.43,14.96,1.22,6.2,121.4,16.28,28.33,25.96,2.15,0.005920419,146.26,0.43,14.96,1.22,6.2,121.45,16.29,28.34,25.97,2.15,0.591829993,335.03,25.96,0.934782609,335.03,25.96,2.15,335.15,25.97,0.934782609,335.15,25.97,2.15,0,0,PM,"LineString (56181 32038, 56179 32043)"
1030-1031,1030,1031,56166,32037,56179,32043,1,32,148,0.07,828.1,22.96,3.37,20.02,26.62,190.13,190.59,0,0,72.86,0.12,8.11,0.26,2.24,69.49,2.92,11.51,19.64,2.98,0.015673487,73.04,0.12,8.13,0.26,2.24,69.66,2.92,11.54,19.68,2.99,1.568812634,167.51,19.64,1.295652174,167.51,19.64,2.98,167.91,19.68,1.3,167.91,19.68,2.99,0,0,PM,"LineString (56166 32037, 56179 32043)"
1031-1032,1031,1032,56179,32043,56181,32038,1,32,53,0,1588.12,8.59,2.93,8.89,21.45,136.4,136.65,0,0,23.84,1.8,3.16,4,4.5,24.48,37.16,20.08,14.82,2.54,0.018621701,23.88,1.8,3.17,4.01,4.51,24.53,37.23,20.12,14.85,2.55,1.866081229,119.02,14.82,1.104347826,119.02,14.82,2.54,119.25,14.85,1.108695652,119.25,14.85,2.55,0,0,PM,"LineString (56179 32043, 56181 32038)"
1033-1032,1033,1032,56193,32038,56181,32038,1,32,119,0,520.82,39.21,5.67,19.06,22.47,204.23,204.8,0,0,13.01,1.94,1.87,7.39,11.99,12.95,77.17,51.83,22.66,3.43,0.01679479,13.04,1.94,1.88,7.41,12.03,12.99,77.38,51.98,22.72,3.44,1.6796875,178.15,22.66,1.491304348,178.15,22.66,3.43,178.65,22.72,1.495652174,178.65,22.72,3.44,0,0,PM,"LineString (56193 32038, 56181 32038)"
5012-1032,5012,1032,56182,32031,56181,32038,1,32,100,0.07,696.04,65.72,10.09,21.34,16.87,457.44,457.44,0,0,189.99,0.23,20.94,0.18,6.7,172.05,2.73,29.62,32.66,2.34,0.005115425,189.99,0.23,20.94,0.18,6.7,172.05,2.73,29.62,32.66,2.34,0.511542497,422.44,32.66,1.017391304,422.44,32.66,2.34,422.44,32.66,1.017391304,422.44,32.66,2.34,0,0,PM,"LineString (56182 32031, 56181 32038)"
1032-1033,1032,1033,56181,32038,56193,32038,1,32,119,0,1100,18.62,2.01,15.4,27.82,204.86,204.98,0,0,69.36,0.22,9.79,0.28,3.69,80.18,3.84,20.43,16.79,0.28,0.001366787,69.4,0.22,9.79,0.28,3.69,80.23,3.84,20.45,16.8,0.28,0.136598693,187.79,16.79,0.12173913,187.79,16.79,0.28,187.9,16.8,0.12173913,187.9,16.8,0.28,0,0,PM,"LineString (56181 32038, 56193 32038)"
1034-1033,1034,1033,56202,32040,56193,32038,1,32,98,0,1100,18.57,2.01,13.03,27.07,204.23,204.8,0,0,13.01,1.94,1.87,7.39,11.99,12.95,77.17,51.83,22.66,3.43,0.01679479,13.04,1.94,1.88,7.41,12.03,12.99,77.38,51.98,22.72,3.44,1.6796875,178.15,22.66,1.491304348,178.15,22.66,3.43,178.65,22.72,1.495652174,178.65,22.72,3.44,0,0,PM,"LineString (56202 32040, 56193 32038)"
4009-1033,4009,1033,56195,32024,56193,32038,1,32,140,0,200,0,8.78,24.53,20.55,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PM,"LineString (56195 32024, 56193 32038)"
1014-1034,1014,1034,56194,32053,56202,32040,1,48,163,0,1976.39,15.79,1.08,13.31,44.09,312.11,312.54,0,15.98,113.84,2.08,7.36,3.32,6.35,59.94,31.53,24.15,33.77,13.8,0.044215181,114,2.08,7.37,3.32,6.36,60.03,31.58,24.18,33.81,13.82,4.421834005,248.57,33.77,6,248.57,33.77,13.8,248.92,33.81,6.008695652,248.92,33.81,13.82,7.99,15.98,PM,"LineString (56194 32053, 56202 32040)"
1035-1034,1035,1034,56207,32036,56202,32040,1,48,57,0,1801.16,38.71,1.63,5.9,34.75,697.27,699.21,0,7.98,171.35,3.78,17.97,12.76,22.34,153.98,127.23,90.03,74.51,15.35,0.022014428,171.82,3.79,18.02,12.79,22.4,154.41,127.58,90.28,74.72,15.4,2.202485662,599.44,74.51,6.673913043,599.44,74.51,15.35,601.09,74.72,6.695652174,601.09,74.72,15.4,3.99,7.98,PM,"LineString (56207 32036, 56202 32040)"
1033-1034,1033,1034,56193,32038,56202,32040,1,32,98,0.46,328.54,62.36,17.67,28.69,12.3,204.86,204.98,0,0,69.36,0.22,9.79,0.28,3.69,80.18,3.84,20.43,16.79,0.28,0.001366787,69.4,0.22,9.79,0.28,3.69,80.23,3.84,20.45,16.8,0.28,0.136598693,187.79,16.79,0.12173913,187.79,16.79,0.28,187.9,16.8,0.12173913,187.9,16.8,0.28,0,0,PM,"LineString (56193 32038, 56202 32040)"
1039-1035,1039,1035,56209,32028,56207,32036,3,40,84,1.96,3144.85,35.95,7.95,15.51,19.5,1130.7,1133.85,0,81.77,287.2,5.34,34.08,15.64,30.59,271.94,160.69,132.07,95.14,16.24,0.014362784,288,5.35,34.17,15.69,30.68,272.69,161.14,132.43,95.4,16.28,1.435816025,937.55,95.14,7.060869565,937.55,95.14,16.24,940.15,95.4,7.07826087,940.15,95.4,16.28,40.885,81.77,PM,"LineString (56209 32028, 56207 32036)"
1034-1035,1034,1035,56202,32040,56207,32036,2,48,57,2.19,1287.88,40.11,17.35,21.62,9.49,516.61,517.16,0,15.98,183.05,2.29,17.12,3.59,10.03,140.08,35.3,44.55,50.54,14.08,0.027254602,183.24,2.29,17.14,3.59,10.04,140.23,35.34,44.6,50.59,14.1,2.726428958,436.01,50.54,6.12173913,436.01,50.54,14.08,436.47,50.59,6.130434783,436.47,50.59,14.1,7.99,15.98,PM,"LineString (56202 32040, 56207 32036)"
7039-1039,7039,1039,56209,32027,56209,32028,4,40,22,0,6400,21.44,0.67,2.65,29.86,1371.92,1375.73,0,81.77,361.18,6.46,42.91,17.07,37.57,339.48,177.52,164.3,124.21,19.44,0.014169922,362.19,6.48,43.03,17.11,37.67,340.42,178.01,164.75,124.56,19.49,1.416702405,1146.49,124.21,8.452173913,1146.49,124.21,19.44,1149.66,124.56,8.473913043,1149.66,124.56,19.49,40.885,81.77,PM,"LineString (56209 32027, 56209 32028)"
2006-1040,2006,1040,56211,32038,56223,32032,2,40,152,2.48,2250,45.84,23.45,37.13,14.74,1031.44,1033,0,89.86,343.73,3.15,39.09,4.39,17.89,293.89,53.01,86.62,82.92,16.88,0.01636547,344.25,3.15,39.15,4.4,17.92,294.34,53.09,86.75,83.05,16.91,1.636979671,841.77,82.92,7.339130435,841.77,82.92,16.88,843.05,83.05,7.352173913,843.05,83.05,16.91,44.93,89.86,PM,"LineString (56211 32038, 56223 32032)"
4008-1040,4008,1040,56233,32035,56223,32032,2,48,102,1.74,840,38.53,22.86,30.51,12.04,323.62,324.01,0,39.95,42.41,3.4,5.88,7.82,8.89,54.8,95.44,45.68,18.74,0.62,0.001915827,42.46,3.4,5.89,7.83,8.9,54.86,95.56,45.73,18.76,0.62,0.191352119,264.32,18.74,0.269565217,264.32,18.74,0.62,264.63,18.76,0.269565217,264.63,18.76,0.62,19.975,39.95,PM,"LineString (56233 32035, 56223 32032)"
1039-1040,1039,1040,56209,32028,56223,32032,1,40,147,1.25,453.33,53.21,27.24,40.47,13.08,241.22,241.89,0,0,73.98,1.12,8.83,1.42,6.98,67.54,16.83,32.23,29.08,3.2,0.013265898,74.19,1.13,8.86,1.43,6.99,67.73,16.88,32.32,29.16,3.21,1.327049485,208.93,29.08,1.391304348,208.93,29.08,3.2,209.53,29.16,1.395652174,209.53,29.16,3.21,0,0,PM,"LineString (56209 32028, 56223 32032)"
1044-1042,1044,1042,56212,32016,56210,32024,4,40,77,0,6334.21,18.51,0.35,7.28,38.08,1166.73,1171.25,0,61.76,256.21,8.8,28.15,21.13,38.36,219.29,231.29,169.93,108.19,23.62,0.020244615,257.2,8.84,28.26,21.21,38.51,220.14,232.19,170.59,108.61,23.71,2.024332978,973.16,108.19,10.26956522,973.16,108.19,23.62,976.94,108.61,10.30869565,976.94,108.61,23.71,30.88,61.76,PM,"LineString (56212 32016, 56210 32024)"
1024-1042,1024,1042,56200,32022,56210,32024,1,30,100,1.26,447.17,82.27,20.74,32.74,11,367.88,367.88,0,0,131.81,0.61,17.49,0.6,7,134.03,6.32,39.37,28.8,1.85,0.005028814,131.81,0.61,17.49,0.6,7,134.03,6.32,39.37,28.8,1.85,0.502881374,337.23,28.8,0.804347826,337.23,28.8,1.85,337.23,28.8,0.804347826,337.23,28.8,1.85,0,0,PM,"LineString (56200 32022, 56210 32024)"
1045-1044,1045,1044,56225,32016,56212,32016,2,40,133,0.9,853.33,22.02,19.84,31.81,15.05,187.91,188.24,0,0,17.94,2.61,2.48,6.52,7.3,17.33,73.92,36.67,15.07,8.07,0.042946091,17.97,2.62,2.49,6.53,7.32,17.37,74.05,36.73,15.09,8.08,4.29239269,164.77,15.07,3.508695652,164.77,15.07,8.07,165.08,15.09,3.513043478,165.08,15.09,8.08,0,0,PM,"LineString (56225 32016, 56212 32016)"
1046-1044,1046,1044,56212,32010,56212,32016,3,40,54,1.96,2720,35.99,8.11,12.97,14.99,978.82,983.02,0,61.74,238.21,6.2,25.66,14.62,31.06,201.91,157.47,133.29,93.12,15.56,0.015896692,239.23,6.22,25.77,14.68,31.19,202.77,158.14,133.86,93.52,15.63,1.589998169,808.42,93.12,6.765217391,808.42,93.12,15.56,811.86,93.52,6.795652174,811.86,93.52,15.63,30.87,61.74,PM,"LineString (56212 32010, 56212 32016)"
1040-1045,1040,1045,56223,32032,56225,32016,2,40,163,0,2869.35,33.87,0.95,15.62,37.58,971.8,973.47,0,81.86,259.27,6.22,25.97,11.6,23.8,206.04,136.99,108.82,90.91,20.3,0.020889072,259.72,6.23,26.02,11.62,23.84,206.4,137.23,109.01,91.07,20.34,2.089432648,778.71,90.91,8.826086957,778.71,90.91,20.3,780.07,91.07,8.843478261,780.07,91.07,20.34,40.93,81.86,PM,"LineString (56223 32032, 56225 32016)"
1048-1046,1048,1046,56212,32005,56212,32010,3,40,53,0,4751.85,22,0.49,5.26,36.3,946.31,950.79,0,19.91,246.13,6.42,25.81,14.57,31.35,201.21,158.58,134.03,92.69,15.62,0.016506219,247.29,6.45,25.93,14.64,31.5,202.16,159.33,134.66,93.13,15.69,1.65020667,818.1,92.69,6.791304348,818.1,92.69,15.62,821.96,93.13,6.82173913,821.96,93.13,15.69,9.955,19.91,PM,"LineString (56212 32005, 56212 32010)"
1045-1047,1045,1047,56225,32016,56225,32010,2,40,60,0,3870.73,20.83,0.59,5.99,36.08,783.86,785.23,0,81.86,241.33,3.61,23.49,5.08,16.49,188.7,63.07,72.15,75.84,12.24,0.015615033,241.75,3.61,23.53,5.09,16.52,189.03,63.18,72.28,75.97,12.26,1.561325981,613.92,75.84,5.32173913,613.92,75.84,12.24,614.99,75.97,5.330434783,614.99,75.97,12.26,40.93,81.86,PM,"LineString (56225 32016, 56225 32010)"
7100-1047,7100,1047,56227,32010,56225,32010,1,40,75,0.03,947.26,9.7,5.63,12.38,21.82,91.85,91.85,0,0,35.91,0.03,4.83,0.24,1.8,32.4,2.99,8.81,4.47,0.37,0.004028307,35.91,0.03,4.83,0.24,1.8,32.4,2.99,8.81,4.47,0.37,0.402830702,87.01,4.47,0.160869565,87.01,4.47,0.37,87.01,4.47,0.160869565,87.01,4.47,0.37,0,0,PM,"LineString (56227 32010, 56225 32010)"
1046-1047,1046,1047,56212,32010,56225,32010,1,40,128,0,857.38,0,5.7,17.22,26.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PM,"LineString (56212 32010, 56225 32010)"
1055-1048,1055,1048,56212,31998,56212,32005,2,40,68,2.72,1696.97,55.76,12.73,18.85,12.99,946.31,950.79,0,19.91,246.13,6.42,25.81,14.57,31.35,201.21,158.58,134.03,92.69,15.62,0.016506219,247.29,6.45,25.93,14.64,31.5,202.16,159.33,134.66,93.13,15.69,1.65020667,818.1,92.69,6.791304348,818.1,92.69,15.62,821.96,93.13,6.82173913,821.96,93.13,15.69,9.955,19.91,PM,"LineString (56212 31998, 56212 32005)"
1047-1049,1047,1049,56225,32010,56225,32005,2,40,50,0.87,2800,27.23,4.96,9.46,19.04,762.56,763.71,0,81.88,253.45,2.06,26.98,3.16,14.41,205.57,39.19,60.7,67.08,8.08,0.010595888,253.83,2.06,27.02,3.16,14.44,205.88,39.24,60.79,67.19,8.09,1.059302615,605.52,67.08,3.513043478,605.52,67.08,8.08,606.42,67.19,3.517391304,606.42,67.19,8.09,40.94,81.88,PM,"LineString (56225 32010, 56225 32005)"
1048-1049,1048,1049,56212,32005,56225,32005,1,40,133,0,180,0,31.68,43.65,10.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PM,"LineString (56212 32005, 56225 32005)"
1115-1050,1115,1050,56228,31902,56230,31901,1,48,20,0,1900,49.61,0,1.5,48,942.62,945.01,0,13.96,341.86,6.34,37.68,7.53,26.52,260.44,73.15,87.83,83.87,3.44,0.003649403,342.73,6.35,37.77,7.55,26.59,261.1,73.34,88.05,84.08,3.45,0.365075502,841.35,83.87,1.495652174,841.35,83.87,3.44,843.48,84.08,1.5,843.48,84.08,3.45,6.98,13.96,PM,"LineString (56228 31902, 56230 31901)"
7050-1050,7050,1050,56235,31897,56230,31901,2,48,70,0,3815.44,30.61,0.68,5.93,42.5,1167.74,1174.45,0,11.93,336.4,2.87,27.03,6.54,23.78,335.97,143.62,147.96,122.06,9.58,0.008203881,338.34,2.88,27.18,6.58,23.92,337.9,144.45,148.81,122.76,9.63,0.819958278,1024.17,122.06,4.165217391,1024.17,122.06,9.58,1030.06,122.76,4.186956522,1030.06,122.76,9.63,5.965,11.93,PM,"LineString (56235 31897, 56230 31901)"
5001-1051,5001,1051,56163,32011,56164,32001,1,32,112,0,1486.74,19.61,1.51,14.11,28.58,291.56,291.75,0,0,90.85,2.24,8.47,4.37,8.81,64.97,45.59,39.28,26.24,0.74,0.002538071,90.91,2.24,8.48,4.38,8.81,65.01,45.62,39.3,26.25,0.74,0.253641817,264.58,26.24,0.32173913,264.58,26.24,0.74,264.75,26.25,0.32173913,264.75,26.25,0.74,0,0,PM,"LineString (56163 32011, 56164 32001)"
2015-1051,2015,1051,56157,31996,56164,32001,1,32,103,0.04,799.4,36.82,2.59,14.18,26.15,294.36,295.42,0,0,75.65,1.95,8.35,4.54,9.77,65.38,51.31,49.44,25.97,1.99,0.006760429,75.92,1.96,8.38,4.56,9.81,65.62,51.5,49.62,26.06,2,0.677002234,266.39,25.97,0.865217391,266.39,25.97,1.99,267.37,26.06,0.869565217,267.37,26.06,2,0,0,PM,"LineString (56157 31996, 56164 32001)"
1051-1052,1051,1052,56164,32001,56166,31995,1,48,72,0,1846.14,21.23,1.24,6.64,39.05,391.97,392.51,0,0,99.98,3.7,9.36,7.23,14.13,69.61,83.13,69.18,34.83,0.82,0.002091997,100.12,3.7,9.38,7.24,14.14,69.71,83.24,69.28,34.88,0.83,0.211459581,356.32,34.83,0.356521739,356.32,34.83,0.82,356.81,34.88,0.360869565,356.81,34.88,0.83,0,0,PM,"LineString (56164 32001, 56166 31995)"
